N,worst(secs),best(secs)
305,7.040001e-005,3.450000e-005
306,4.930000e-005,3.450000e-005
307,1.129000e-004,3.480000e-005
308,9.280001e-005,3.490000e-005
309,4.829999e-005,3.500000e-005
310,7.960002e-005,3.539998e-005
311,8.329999e-005,3.529998e-005
312,5.030000e-005,3.540001e-005
313,7.070001e-005,3.590001e-005
314,6.910000e-005,3.599998e-005
315,5.060001e-005,3.589998e-005
316,8.319999e-005,3.580001e-005
317,1.109000e-004,3.610001e-005
318,4.019999e-005,3.639999e-005
319,1.105000e-004,3.649999e-005
320,7.369998e-005,3.659999e-005
321,4.190000e-005,3.669999e-005
322,1.496000e-004,3.660002e-005
323,8.689999e-005,3.729999e-005
324,4.829999e-005,3.690002e-005
325,7.290000e-005,3.709999e-005
326,1.189000e-004,3.719999e-005
327,4.980000e-005,3.770000e-005
328,1.582000e-004,3.770000e-005
329,1.045000e-004,3.760000e-005
330,5.190002e-005,3.780000e-005
331,1.126000e-004,3.810000e-005
332,5.020000e-005,3.830000e-005
333,4.170000e-005,3.830000e-005
334,1.920000e-004,3.850000e-005
335,5.509998e-005,3.850000e-005
336,5.210002e-005,3.840000e-005
337,1.346000e-004,3.910001e-005
338,4.940000e-005,3.910001e-005
339,8.560001e-005,3.909998e-005
340,1.170000e-004,3.920001e-005
341,9.210000e-005,3.950001e-005
342,8.880001e-005,3.900001e-005
343,5.659999e-005,3.979998e-005
344,7.680000e-005,3.980001e-005
345,7.450001e-005,4.000001e-005
346,1.148000e-004,4.029999e-005
347,1.169000e-004,4.029999e-005
348,7.620000e-005,4.039999e-005
349,1.966000e-004,4.079999e-005
350,6.090000e-005,4.059999e-005
351,1.120000e-004,4.089999e-005
352,8.549998e-005,4.080002e-005
353,1.317000e-004,4.089999e-005
354,9.810002e-005,4.109999e-005
355,6.090000e-005,4.119999e-005
356,1.145000e-004,4.129999e-005
357,5.960002e-005,4.170000e-005
358,5.960002e-005,4.170000e-005
359,9.419999e-005,4.200000e-005
360,6.900000e-005,4.220000e-005
361,7.909999e-005,4.230000e-005
362,1.065000e-004,4.250000e-005
363,6.220001e-005,4.260000e-005
364,1.227000e-004,4.260000e-005
365,6.050000e-005,4.260000e-005
366,1.381000e-004,4.290001e-005
367,8.040000e-005,4.300001e-005
368,6.470000e-005,4.329998e-005
369,1.329000e-004,4.330001e-005
370,7.620000e-005,4.330001e-005
371,1.224000e-004,4.350001e-005
372,1.009000e-004,4.369998e-005
373,5.440001e-005,4.389999e-005
374,8.060000e-005,4.419999e-005
375,5.820001e-005,4.400001e-005
376,1.157000e-004,4.429999e-005
377,2.222000e-004,4.469999e-005
378,5.579999e-005,4.479999e-005
379,1.214000e-004,4.479999e-005
380,4.749998e-005,4.479999e-005
381,9.439999e-005,4.530002e-005
382,1.115000e-004,4.530000e-005
383,4.352000e-004,4.560000e-005
384,4.594000e-004,4.530000e-005
385,2.593000e-004,4.570000e-005
386,7.590000e-005,4.540000e-005
387,3.845000e-004,4.610000e-005
388,3.949000e-004,4.610000e-005
389,1.289000e-004,4.610000e-005
390,4.773000e-004,4.630000e-005
391,2.385000e-004,4.690001e-005
392,1.018000e-004,4.660001e-005
393,1.364000e-004,4.730001e-005
394,1.635000e-004,4.679998e-005
395,6.179000e-004,4.759998e-005
396,1.722000e-004,4.720001e-005
397,1.614000e-004,4.719998e-005
398,3.823000e-004,4.829999e-005
399,2.668000e-004,4.769998e-005
400,2.272000e-004,4.839999e-005
401,9.940000e-005,4.809999e-005
402,6.268000e-004,6.029999e-005
403,2.979000e-004,4.790002e-005
404,9.097000e-004,4.910002e-005
405,1.714000e-004,4.769998e-005
406,1.377000e-004,4.829999e-005
407,1.371000e-004,4.870002e-005
408,5.028000e-004,4.889999e-005
409,1.515000e-004,4.930000e-005
410,7.128000e-004,4.950000e-005
411,2.254000e-004,4.930000e-005
412,8.442000e-004,5.920001e-005
413,4.300000e-004,5.059998e-005
414,2.841000e-004,4.960000e-005
415,1.119600e-003,4.970000e-005
416,2.699100e-003,6.020002e-005
417,4.887000e-004,5.920001e-005
