N,worst(secs),best(secs)
394,9.069000e-004,2.552000e-004
395,8.937000e-004,2.572000e-004
396,8.774000e-004,2.584000e-004
397,1.227700e-003,2.599000e-004
398,6.930000e-004,2.615000e-004
399,9.452000e-004,2.615000e-004
400,1.032700e-003,2.637000e-004
401,1.107900e-003,2.647000e-004
402,6.398000e-004,2.674000e-004
403,2.579700e-003,2.670000e-004
404,1.320100e-003,2.688000e-004
405,2.569800e-003,2.704000e-004
406,1.723400e-003,2.725000e-004
407,8.262000e-004,2.726000e-004
408,4.971000e-004,2.732000e-004
409,5.031000e-004,2.752000e-004
410,5.351000e-004,2.762000e-004
411,4.914000e-004,2.776000e-004
412,4.814000e-004,2.792000e-004
413,5.762000e-004,2.801000e-004
414,4.404000e-004,2.817000e-004
415,4.777000e-004,2.830000e-004
416,5.743000e-004,2.838000e-004
417,4.539000e-004,2.855000e-004
418,1.539000e-003,2.871000e-004
419,4.908000e-004,2.882000e-004
420,8.697000e-004,2.896000e-004
421,8.646000e-004,2.906000e-004
422,4.222000e-004,2.919000e-004
423,5.083000e-004,2.932000e-004
424,4.546000e-004,2.950000e-004
425,4.791000e-004,2.957000e-004
426,6.185000e-004,2.977000e-004
427,6.080000e-004,2.983000e-004
428,5.925000e-004,3.006000e-004
429,8.930000e-004,3.018000e-004
430,5.281000e-004,3.030000e-004
431,5.220000e-004,3.042000e-004
432,6.762000e-004,3.059000e-004
433,1.029200e-003,3.067000e-004
434,5.142000e-004,3.087000e-004
435,6.933000e-004,3.101000e-004
436,5.864000e-004,3.112000e-004
437,5.994000e-004,3.129000e-004
438,4.455000e-004,3.140000e-004
439,3.950000e-004,3.156000e-004
440,5.734000e-004,3.168000e-004
441,4.585000e-004,3.183000e-004
442,6.006000e-004,3.198000e-004
443,5.396000e-004,3.215000e-004
444,6.985000e-004,3.225000e-004
445,5.358000e-004,3.231000e-004
446,6.148000e-004,3.254000e-004
447,5.735000e-004,3.274000e-004
448,5.562000e-004,3.278000e-004
449,6.151000e-004,3.298000e-004
450,6.011000e-004,3.309000e-004
451,4.480000e-004,3.327000e-004
452,6.662000e-004,3.343000e-004
453,7.089000e-004,3.358000e-004
454,5.171000e-004,3.368000e-004
455,5.891000e-004,3.380000e-004
456,4.542000e-004,3.395000e-004
457,5.012000e-004,3.409000e-004
458,5.315000e-004,3.426000e-004
459,5.046000e-004,3.442000e-004
460,8.695000e-004,3.457000e-004
461,7.740000e-004,3.472000e-004
462,6.809000e-004,3.488000e-004
463,5.258000e-004,3.497000e-004
464,5.368000e-004,3.510000e-004
465,4.750000e-004,3.532000e-004
466,5.319000e-004,3.544000e-004
467,6.128000e-004,3.559000e-004
468,5.685000e-004,3.573000e-004
469,5.193000e-004,3.591000e-004
470,4.800000e-004,3.600000e-004
471,6.658000e-004,3.617000e-004
472,5.616000e-004,3.636000e-004
473,5.206000e-004,3.653000e-004
474,5.386000e-004,3.666000e-004
475,5.158000e-004,3.675000e-004
476,5.194000e-004,3.697000e-004
477,7.178000e-004,3.706000e-004
478,6.625000e-004,3.727000e-004
479,5.598000e-004,3.737000e-004
480,5.284000e-004,3.754000e-004
481,5.897000e-004,3.768000e-004
482,1.056600e-003,3.785000e-004
483,7.492000e-004,3.802000e-004
484,7.959000e-004,3.813000e-004
485,5.095000e-004,3.833000e-004
486,2.373400e-003,3.847000e-004
487,7.311000e-004,3.866000e-004
488,6.657000e-004,3.872000e-004
489,5.433000e-004,3.896000e-004
490,6.203000e-004,3.904000e-004
491,5.393000e-004,3.922000e-004
492,5.256000e-004,3.942000e-004
493,5.569000e-004,3.959000e-004
494,5.568000e-004,3.971000e-004
495,5.741000e-004,3.992000e-004
496,6.761000e-004,3.999000e-004
497,5.834000e-004,4.021000e-004
498,6.066000e-004,4.031000e-004
499,5.554000e-004,4.050000e-004
500,5.589000e-004,4.068000e-004
501,5.690000e-004,4.081000e-004
502,5.286000e-004,4.097000e-004
503,7.201000e-004,4.109000e-004
504,6.109000e-004,4.125000e-004
505,5.980000e-004,4.145000e-004
506,8.094000e-004,4.158000e-004
507,5.227000e-004,4.177000e-004
508,5.399000e-004,4.192000e-004
509,6.791000e-004,4.214000e-004
510,5.775000e-004,4.223000e-004
511,5.449000e-004,4.240000e-004
512,5.570000e-004,4.261000e-004
513,6.471000e-004,4.273000e-004
514,6.920000e-004,4.291000e-004
515,5.962000e-004,4.312000e-004
516,5.780000e-004,4.317000e-004
517,6.603000e-004,4.344000e-004
518,8.300000e-004,4.356000e-004
519,5.799000e-004,4.375000e-004
520,7.024000e-004,4.392000e-004
521,5.596000e-004,4.412000e-004
522,6.797000e-004,4.426000e-004
523,5.739000e-004,4.442000e-004
524,6.036000e-004,4.457000e-004
525,5.666000e-004,4.473000e-004
526,6.021000e-004,4.489000e-004
527,5.665000e-004,4.500000e-004
528,6.033000e-004,4.523000e-004
529,6.069000e-004,4.545000e-004
530,8.761000e-004,4.560000e-004
531,6.642000e-004,4.575000e-004
532,6.142000e-004,4.594000e-004
533,6.041000e-004,4.605000e-004
534,5.738000e-004,4.623000e-004
535,6.018000e-004,4.640000e-004
536,6.130000e-004,4.656000e-004
537,6.518000e-004,4.673000e-004
538,5.735000e-004,4.696000e-004
539,6.122000e-004,4.712000e-004
540,6.058000e-004,4.727000e-004
541,6.890000e-004,4.747000e-004
542,7.162000e-004,4.764000e-004
543,7.365000e-004,4.780000e-004
544,6.394000e-004,4.799000e-004
545,6.597000e-004,4.817000e-004
546,6.347000e-004,4.833000e-004
547,6.756000e-004,4.845000e-004
548,6.805000e-004,4.862000e-004
549,6.182000e-004,4.878000e-004
550,7.887000e-004,4.900000e-004
551,6.449000e-004,4.921000e-004
552,7.152000e-004,4.937000e-004
553,8.490000e-004,4.950000e-004
554,6.569000e-004,4.963000e-004
555,6.522000e-004,4.995000e-004
556,6.990000e-004,5.001000e-004
557,7.276000e-004,5.026000e-004
558,6.519000e-004,5.041000e-004
559,6.341000e-004,5.064000e-004
560,9.351000e-004,5.082000e-004
561,7.339000e-004,5.094000e-004
562,7.045000e-004,5.114000e-004
563,6.619000e-004,5.127000e-004
564,6.453000e-004,5.148000e-004
565,7.061000e-004,5.169000e-004
566,7.220000e-004,5.185000e-004
567,9.157000e-004,5.201000e-004
568,1.049200e-003,5.219000e-004
569,6.836000e-004,5.243000e-004
570,6.785000e-004,5.256000e-004
571,6.274000e-004,5.281000e-004
572,6.771000e-004,5.295000e-004
573,9.933000e-004,5.313000e-004
574,7.522000e-004,5.330000e-004
575,7.154000e-004,5.346000e-004
576,7.425000e-004,5.360000e-004
577,7.110000e-004,5.389000e-004
578,8.595000e-004,5.401000e-004
579,8.345000e-004,5.419000e-004
580,1.072200e-003,5.444000e-004
581,7.356000e-004,5.452000e-004
582,7.975000e-004,5.480000e-004
583,8.928000e-004,5.498000e-004
584,7.237000e-004,5.511000e-004
585,9.104000e-004,5.536000e-004
586,8.361000e-004,5.553000e-004
587,7.234000e-004,5.570000e-004
588,7.206000e-004,5.590000e-004
589,7.837000e-004,5.607000e-004
590,7.175000e-004,5.629000e-004
591,8.511000e-004,5.636000e-004
592,9.170000e-004,5.667000e-004
593,8.301000e-004,5.685000e-004
594,7.878000e-004,5.701000e-004
595,9.132000e-004,5.719000e-004
596,8.396000e-004,5.733000e-004
597,7.982000e-004,5.763000e-004
598,7.567000e-004,5.775000e-004
599,8.960000e-004,5.799000e-004
600,7.969000e-004,5.802000e-004
601,8.405000e-004,5.832000e-004
602,8.993000e-004,5.853000e-004
603,7.616000e-004,5.868000e-004
604,8.831000e-004,5.891000e-004
605,8.809000e-004,5.910000e-004
606,8.171000e-004,5.924000e-004
607,7.964000e-004,5.947000e-004
608,8.594000e-004,5.963000e-004
609,9.871000e-004,5.978000e-004
610,7.859000e-004,6.005000e-004
611,8.235000e-004,6.023000e-004
612,8.279000e-004,6.046000e-004
613,7.708000e-004,6.061000e-004
614,7.812000e-004,6.085000e-004
615,9.516000e-004,6.104000e-004
616,1.239500e-003,6.118000e-004
617,5.821000e-003,6.140000e-004
618,8.891000e-004,6.153000e-004
619,9.328000e-004,6.184000e-004
620,7.517000e-004,6.201000e-004
621,7.672000e-004,6.215000e-004
622,8.857000e-004,6.233000e-004
623,8.299000e-004,6.257000e-004
