N,worst(secs),best(secs)
178,3.369999e-005,1.530000e-005
179,1.819999e-005,1.560000e-005
180,2.559999e-005,1.560000e-005
181,1.376900e-003,1.709998e-005
182,6.959998e-005,1.590000e-005
183,4.370001e-005,1.580000e-005
184,2.620002e-005,1.599998e-005
185,1.161000e-004,1.610001e-005
186,6.300001e-005,1.599998e-005
187,2.499999e-005,1.639998e-005
188,3.979998e-005,1.630001e-005
189,2.509999e-005,1.650001e-005
190,9.000002e-005,1.650001e-005
191,6.349999e-005,1.679998e-005
192,2.350000e-005,1.650001e-005
193,2.169999e-005,1.689998e-005
194,4.059999e-005,1.679998e-005
195,4.590000e-005,1.739999e-005
196,8.780000e-005,1.710001e-005
197,2.490001e-005,1.740002e-005
198,2.060001e-005,1.750002e-005
199,3.430000e-005,1.749999e-005
200,6.130000e-005,1.779999e-005
201,6.100000e-005,1.739999e-005
202,2.539999e-005,1.789999e-005
203,2.969999e-005,1.799999e-005
204,1.317000e-004,1.819999e-005
205,1.154000e-004,1.829999e-005
206,3.920001e-005,1.860003e-005
207,2.690000e-005,1.829999e-005
208,1.082000e-004,1.839999e-005
209,4.119999e-005,1.850000e-005
210,2.849998e-005,1.850002e-005
211,2.789998e-005,1.860000e-005
212,3.830000e-005,1.860000e-005
213,1.124000e-004,1.940000e-005
214,4.860002e-005,1.930000e-005
215,2.589999e-005,1.920000e-005
216,6.709999e-005,1.939997e-005
217,2.500002e-005,1.930000e-005
218,1.377000e-004,1.980001e-005
219,9.419999e-005,1.960000e-005
220,2.690000e-005,1.939997e-005
221,2.260000e-005,1.960000e-005
222,6.590001e-005,1.989998e-005
223,6.470000e-005,2.020001e-005
224,2.869999e-005,2.009998e-005
225,2.380001e-005,2.009998e-005
226,2.300000e-005,2.050001e-005
227,6.550000e-005,2.109999e-005
228,8.410000e-005,2.060001e-005
229,6.220001e-005,2.050001e-005
230,2.690000e-005,2.070001e-005
231,1.374000e-004,2.080001e-005
232,4.260000e-005,2.050001e-005
233,3.030000e-005,2.129999e-005
234,2.620000e-005,2.120002e-005
235,6.349999e-005,2.110002e-005
236,7.000001e-005,2.149999e-005
237,3.080000e-005,2.149999e-005
238,3.070000e-005,2.169999e-005
239,2.610000e-005,2.170002e-005
240,6.520000e-005,2.190002e-005
241,3.100000e-005,2.159999e-005
242,3.349999e-005,2.199999e-005
243,6.950001e-005,2.230000e-005
244,4.759998e-005,2.219999e-005
245,2.670000e-005,2.199999e-005
246,2.579999e-005,2.209999e-005
247,5.279999e-005,2.240000e-005
248,4.809999e-005,2.230000e-005
249,3.200001e-005,2.290000e-005
250,2.720000e-005,2.290000e-005
251,6.780002e-005,2.260000e-005
252,6.920000e-005,2.340000e-005
253,2.640000e-005,2.280000e-005
254,2.720000e-005,2.300000e-005
255,9.280001e-005,2.350000e-005
256,7.350001e-005,2.350000e-005
257,3.390000e-005,2.360001e-005
258,4.210000e-005,2.360001e-005
259,1.349000e-004,2.410001e-005
260,7.790001e-005,2.410001e-005
261,3.139998e-005,2.390001e-005
262,1.170000e-004,2.450001e-005
263,6.120000e-005,2.400001e-005
264,3.820000e-005,2.410001e-005
265,3.259999e-005,2.460001e-005
266,1.353000e-004,2.480001e-005
267,4.760001e-005,2.499999e-005
268,3.739999e-005,2.459998e-005
269,2.949999e-005,2.489999e-005
270,6.690001e-005,2.539999e-005
271,5.350000e-005,2.480001e-005
272,3.770000e-005,2.549999e-005
273,2.860001e-005,2.549999e-005
274,1.522000e-004,2.590002e-005
275,1.879000e-004,2.579999e-005
276,3.440000e-005,2.549999e-005
277,7.030001e-005,2.570002e-005
278,5.539999e-005,2.620000e-005
279,3.420003e-005,2.599999e-005
280,3.930001e-005,2.599999e-005
281,1.392000e-004,2.670000e-005
282,5.370000e-005,2.630000e-005
283,3.489997e-005,2.670000e-005
284,5.589999e-005,2.620000e-005
285,9.510000e-005,2.650000e-005
286,4.479999e-005,2.700000e-005
287,3.470000e-005,2.680000e-005
288,7.099999e-005,2.749998e-005
289,5.199999e-005,2.749998e-005
290,3.549998e-005,2.710000e-005
291,3.530001e-005,2.700000e-005
292,1.024000e-004,2.779998e-005
293,3.959998e-005,2.750001e-005
294,3.240001e-005,2.759998e-005
295,9.840002e-005,2.789998e-005
296,7.250000e-005,2.730000e-005
297,3.110000e-005,2.800001e-005
298,3.710002e-005,2.769998e-005
299,7.730001e-005,2.820001e-005
300,5.249999e-005,2.810001e-005
301,3.280002e-005,2.810001e-005
302,7.690000e-005,2.869999e-005
303,7.260000e-005,2.870001e-005
304,3.500000e-005,2.799998e-005
305,3.670002e-005,2.819998e-005
306,1.081000e-004,2.939999e-005
307,3.870000e-005,2.930002e-005
308,3.540001e-005,2.939999e-005
309,9.980000e-005,2.939999e-005
310,1.003000e-004,2.939999e-005
311,4.250000e-005,2.969999e-005
312,4.100002e-005,2.960002e-005
313,1.274000e-004,2.979999e-005
314,3.990001e-005,2.959999e-005
315,4.480002e-005,2.960002e-005
316,7.489999e-005,2.990002e-005
317,7.939999e-005,3.020000e-005
318,3.689999e-005,2.969999e-005
319,4.040002e-005,3.040000e-005
320,9.759999e-005,3.070000e-005
321,3.579998e-005,3.050000e-005
322,4.849999e-005,3.050000e-005
323,7.869999e-005,3.099997e-005
324,6.850000e-005,3.120000e-005
325,3.649999e-005,3.130001e-005
326,1.084000e-004,3.139998e-005
327,1.174000e-004,3.090000e-005
328,3.739999e-005,3.129998e-005
329,6.370002e-005,3.130001e-005
330,1.401000e-004,3.150001e-005
331,4.580000e-005,3.160001e-005
332,2.965000e-004,3.200001e-005
333,8.780000e-005,3.160001e-005
334,4.459999e-005,3.219998e-005
335,7.049998e-005,3.190001e-005
336,6.029999e-005,3.220001e-005
337,4.750001e-005,3.269999e-005
338,1.254000e-004,3.239998e-005
339,7.310000e-005,3.259999e-005
340,4.509999e-005,3.279999e-005
341,1.283000e-004,3.309999e-005
342,7.740001e-005,3.280002e-005
343,6.040002e-005,3.309999e-005
344,1.030000e-004,3.349999e-005
345,6.210001e-005,3.329999e-005
346,7.230000e-005,3.330002e-005
347,1.030000e-004,3.359999e-005
348,9.130000e-005,3.299999e-005
349,6.470000e-005,3.400000e-005
350,8.020000e-005,3.400000e-005
351,1.005000e-004,3.420000e-005
352,7.460002e-005,3.410000e-005
353,1.453000e-004,3.480000e-005
354,7.139999e-005,3.460000e-005
355,6.220001e-005,3.710002e-005
356,9.839999e-005,3.480000e-005
357,4.650000e-005,3.500000e-005
358,5.570002e-005,3.490000e-005
359,1.051000e-004,3.470000e-005
360,6.670001e-005,3.530001e-005
361,8.209998e-005,3.510001e-005
362,3.740000e-004,3.530001e-005
363,1.345000e-004,3.500000e-005
364,9.170000e-005,3.529998e-005
365,1.106000e-004,3.520001e-005
366,2.870000e-004,3.590001e-005
367,8.250000e-004,4.250000e-005
368,1.662000e-004,3.520001e-005
369,1.668000e-004,3.639999e-005
370,1.452000e-004,3.639999e-005
371,4.719998e-005,3.580001e-005
372,1.020000e-004,3.650002e-005
373,1.063000e-004,3.640002e-005
374,4.220000e-005,3.629999e-005
375,1.312000e-004,3.690002e-005
376,1.291000e-004,3.660002e-005
377,4.350001e-005,3.719999e-005
378,1.334000e-004,3.729999e-005
379,2.868000e-004,3.729999e-005
380,1.150000e-004,3.680002e-005
381,7.029998e-005,3.770000e-005
382,5.179999e-005,3.780000e-005
383,7.160002e-005,3.770000e-005
384,9.379999e-005,3.729999e-005
385,4.180000e-005,3.780000e-005
386,8.150001e-005,3.739999e-005
387,6.990001e-005,3.810000e-005
388,4.509999e-005,3.840000e-005
389,3.881000e-004,3.880000e-005
390,4.380001e-005,3.800000e-005
391,5.070001e-005,3.840000e-005
392,7.990000e-005,3.840000e-005
393,4.780001e-005,3.880000e-005
394,8.689999e-005,3.900001e-005
395,8.050000e-005,3.900001e-005
396,5.370000e-005,3.899998e-005
397,1.332000e-004,3.930001e-005
398,4.849999e-005,3.860000e-005
399,1.342000e-004,3.960001e-005
400,9.699998e-005,3.939998e-005
401,4.839999e-005,3.980001e-005
402,1.507000e-004,3.930001e-005
403,4.820002e-005,3.990001e-005
404,8.610002e-005,4.000001e-005
405,9.230000e-005,4.019999e-005
406,5.019997e-005,4.010001e-005
407,1.176000e-004,4.039999e-005
408,6.460000e-005,4.019999e-005
409,1.128000e-004,4.029999e-005
410,8.680002e-005,4.040002e-005
411,5.649999e-005,4.059999e-005
412,1.384000e-004,4.089999e-005
