N,worst(secs),best(secs)
178,1.327000e-004,3.540001e-005
179,1.666000e-004,3.460000e-005
180,8.069997e-005,3.580001e-005
181,1.433000e-004,3.580001e-005
182,6.029999e-005,3.489997e-005
183,8.890001e-005,3.680002e-005
184,1.344000e-004,3.649999e-005
185,6.029999e-005,3.749999e-005
186,1.712000e-004,3.790000e-005
187,1.028000e-004,3.830000e-005
188,5.879998e-005,3.800000e-005
189,1.079000e-004,3.810000e-005
190,1.056000e-004,3.880000e-005
191,6.600001e-005,3.970001e-005
192,1.689000e-004,3.939998e-005
193,8.050000e-005,4.020002e-005
194,6.460000e-005,3.930001e-005
195,1.258000e-004,4.069999e-005
196,6.210001e-005,3.890001e-005
197,1.207000e-004,4.059999e-005
198,1.149000e-004,4.079999e-005
199,2.850000e-004,4.089999e-005
200,9.230000e-004,4.309998e-005
201,9.540000e-005,4.320001e-005
202,1.568000e-004,4.340001e-005
203,4.472000e-004,4.400001e-005
204,1.932000e-004,4.480002e-005
205,1.022000e-004,4.470002e-005
206,7.550002e-005,4.440002e-005
207,1.071000e-004,4.310001e-005
208,8.090000e-005,4.499999e-005
209,1.484000e-004,4.590000e-005
210,1.243000e-004,4.449999e-005
211,1.246000e-004,4.660001e-005
212,1.241000e-004,4.670001e-005
213,7.719998e-005,4.610000e-005
214,1.365000e-004,4.700001e-005
215,7.090002e-005,4.700001e-005
216,1.478000e-004,4.810002e-005
217,1.966000e-004,4.990000e-005
218,5.780000e-005,4.680001e-005
219,1.351000e-004,5.050001e-005
220,8.530001e-005,5.079998e-005
221,1.514000e-004,4.910000e-005
222,1.334000e-004,5.079998e-005
223,1.330000e-004,5.070001e-005
224,1.166000e-004,5.159999e-005
225,8.470000e-005,5.259999e-005
226,1.060000e-004,5.340000e-005
227,1.490000e-004,5.269999e-005
228,2.015000e-004,5.290000e-005
229,1.090000e-004,5.310000e-005
230,1.169000e-004,5.410000e-005
231,2.844000e-004,5.279999e-005
232,9.700001e-005,5.330000e-005
233,1.515000e-004,5.530001e-005
234,9.849999e-005,5.529998e-005
235,1.137000e-004,5.580002e-005
236,1.296000e-004,5.700000e-005
237,2.880000e-004,5.570002e-005
238,1.107000e-004,5.800001e-005
239,2.365000e-004,5.919999e-005
240,6.577000e-004,5.710000e-005
241,1.428000e-004,5.640002e-005
242,1.642000e-004,5.879998e-005
243,1.691000e-004,5.859998e-005
244,2.029000e-004,6.070003e-005
245,1.037000e-004,5.870001e-005
246,4.892000e-004,6.289998e-005
247,8.260002e-005,5.949999e-005
248,1.396000e-004,6.249998e-005
249,8.629999e-005,6.060000e-005
250,2.205000e-004,6.260001e-005
251,7.540002e-005,6.240001e-005
252,3.682000e-004,6.409999e-005
253,1.201000e-004,6.360002e-005
254,3.615000e-004,6.619998e-005
255,3.103000e-004,6.349999e-005
256,7.670000e-005,6.230001e-005
257,1.852000e-004,6.700002e-005
258,9.220000e-005,6.339999e-005
259,1.977000e-004,6.570001e-005
260,2.953000e-004,6.609998e-005
261,1.697000e-004,6.600001e-005
262,1.907000e-004,6.679998e-005
263,9.459999e-005,6.630001e-005
264,3.103000e-004,6.990001e-005
265,1.468000e-004,6.950001e-005
266,1.283000e-004,7.059998e-005
267,3.649000e-004,7.200000e-005
268,1.315000e-004,6.920000e-005
269,1.805000e-004,6.880000e-005
270,1.740000e-004,7.220000e-005
271,1.519000e-004,7.149999e-005
272,1.649000e-004,7.300000e-005
273,1.332000e-004,7.379998e-005
274,1.645000e-004,7.069999e-005
275,2.318000e-004,7.380001e-005
276,1.583000e-004,7.509999e-005
277,9.770002e-005,7.580000e-005
278,1.605000e-004,7.660000e-005
279,1.919000e-004,7.559999e-005
280,1.502000e-004,7.769998e-005
281,1.797000e-004,7.800001e-005
282,1.811000e-004,7.870002e-005
283,1.740000e-004,7.830001e-005
284,2.327000e-004,7.970000e-005
285,2.321000e-004,7.879999e-005
286,1.995000e-004,7.879999e-005
287,2.360000e-004,8.080000e-005
288,2.361000e-004,8.199998e-005
289,1.723000e-004,8.000000e-005
290,1.773000e-004,8.130001e-005
291,2.360000e-004,8.340002e-005
292,3.291000e-004,8.360000e-005
293,2.853000e-004,1.116000e-004
294,2.634000e-004,8.310002e-005
295,2.333000e-004,8.820000e-005
296,2.662000e-004,8.829997e-005
297,2.514000e-004,8.669999e-005
298,2.195000e-004,8.919998e-005
299,2.228000e-004,9.220000e-005
300,2.662000e-004,8.990002e-005
301,2.746000e-004,9.200000e-005
302,2.163000e-004,9.230000e-005
303,2.794000e-004,9.050002e-005
304,2.801000e-004,9.779999e-005
305,2.635000e-004,9.330001e-005
306,2.542000e-004,9.110000e-005
307,2.385000e-004,9.630001e-005
308,2.880000e-004,9.550000e-005
309,4.859000e-004,9.220000e-005
310,2.636000e-004,9.869999e-005
311,2.886000e-004,9.730001e-005
312,3.201000e-004,9.850002e-005
313,2.698000e-004,1.022000e-004
314,2.422000e-004,1.006000e-004
315,3.068000e-004,1.044000e-004
316,3.392000e-004,1.035000e-004
317,5.219000e-004,1.039000e-004
318,3.106000e-004,1.107000e-004
319,3.707000e-004,1.107000e-004
320,2.948000e-004,1.112000e-004
321,2.853000e-004,1.089000e-004
322,3.277000e-004,1.147000e-004
323,2.501000e-004,1.121000e-004
324,3.054000e-004,1.170000e-004
325,3.392000e-004,1.154000e-004
326,2.236000e-004,1.116000e-004
327,2.273000e-004,1.116000e-004
328,2.254000e-004,1.140000e-004
329,2.596000e-004,1.139000e-004
330,2.199000e-004,1.118000e-004
331,2.315000e-004,1.127000e-004
332,1.890000e-004,1.136000e-004
333,3.005000e-004,1.130000e-004
334,2.342000e-004,1.148000e-004
335,3.504000e-004,1.155000e-004
336,4.527000e-004,1.149000e-004
337,2.812000e-004,1.128000e-004
338,2.273000e-004,1.203000e-004
339,2.304000e-004,1.197000e-004
340,2.496000e-004,1.212000e-004
341,2.340000e-004,1.192000e-004
342,2.434000e-004,1.184000e-004
343,2.446000e-004,1.223000e-004
344,2.403000e-004,1.208000e-004
345,2.498000e-004,1.234000e-004
346,2.745000e-004,1.194000e-004
347,2.781000e-004,1.224000e-004
348,2.264000e-004,1.233000e-004
349,2.597000e-004,1.253000e-004
350,2.533000e-004,1.268000e-004
351,2.354000e-004,1.273000e-004
352,7.818000e-004,1.276000e-004
353,3.254000e-004,1.271000e-004
354,2.628000e-004,1.208000e-004
355,4.362000e-004,1.276000e-004
356,3.218000e-004,1.313000e-004
357,2.427000e-004,1.306000e-004
358,2.431000e-004,1.294000e-004
359,3.052000e-004,1.321000e-004
360,3.035000e-004,1.326000e-004
361,3.031000e-004,1.342000e-004
362,9.858000e-004,1.348000e-004
363,2.633000e-004,1.353000e-004
364,2.700000e-004,1.352000e-004
365,2.515000e-004,1.332000e-004
366,2.503000e-004,1.373000e-004
367,2.406000e-004,1.332000e-004
368,3.094000e-004,1.359000e-004
369,2.445000e-004,1.384000e-004
370,2.549000e-004,1.404000e-004
371,2.668000e-004,1.400000e-004
372,2.936000e-004,1.401000e-004
373,2.894000e-004,1.420000e-004
374,4.520000e-004,1.413000e-004
375,3.760000e-004,1.432000e-004
376,3.280000e-004,1.416000e-004
377,3.544000e-004,1.443000e-004
378,3.129000e-004,1.459000e-004
379,3.302000e-004,1.460000e-004
380,3.195000e-004,1.447000e-004
381,2.868000e-004,1.477000e-004
382,2.548000e-004,1.458000e-004
383,2.567000e-004,1.503000e-004
384,3.598000e-004,1.486000e-004
385,4.234000e-004,1.487000e-004
386,3.379000e-004,1.493000e-004
387,3.328000e-004,1.520000e-004
388,2.784000e-004,1.504000e-004
389,8.928000e-004,1.515000e-004
390,2.702000e-004,1.528000e-004
391,2.739000e-004,1.509000e-004
392,5.603000e-004,1.537000e-004
393,3.369000e-004,1.557000e-004
394,3.425000e-004,1.609000e-004
395,3.149000e-004,1.592000e-004
396,2.743000e-004,1.579000e-004
397,3.831000e-004,1.575000e-004
398,2.733000e-004,1.576000e-004
399,2.747000e-004,1.602000e-004
400,3.377000e-004,1.591000e-004
401,4.309000e-004,1.602000e-004
402,3.467000e-004,1.559000e-004
403,3.037000e-004,1.589000e-004
404,3.350000e-004,1.605000e-004
405,3.042000e-004,1.635000e-004
406,3.490000e-004,1.613000e-004
407,2.986000e-004,1.609000e-004
408,2.808000e-004,1.637000e-004
409,3.628000e-004,1.677000e-004
410,4.119000e-004,1.679000e-004
411,4.762000e-004,1.681000e-004
412,9.009000e-004,1.686000e-004
413,3.687000e-004,1.702000e-004
414,8.098000e-004,1.710000e-004
415,2.728000e-004,1.636000e-004
416,5.417000e-004,1.712000e-004
417,8.862000e-004,1.721000e-004
418,3.167000e-004,1.705000e-004
419,3.770000e-004,1.773000e-004
420,3.797000e-004,1.748000e-004
421,3.782000e-004,1.783000e-004
422,3.258000e-004,1.759000e-004
423,6.772000e-004,1.809000e-004
424,3.596000e-004,1.761000e-004
425,3.676000e-004,1.790000e-004
426,3.989000e-004,1.767000e-004
427,4.634000e-004,1.798000e-004
428,3.885000e-004,1.814000e-004
429,3.534000e-004,1.830000e-004
430,3.163000e-004,1.810000e-004
431,4.139000e-004,1.819000e-004
432,3.309000e-004,1.825000e-004
433,3.668000e-004,1.872000e-004
434,4.808000e-004,1.855000e-004
435,3.583000e-004,1.857000e-004
436,3.477000e-004,1.870000e-004
437,3.499000e-004,1.894000e-004
438,4.282000e-004,1.866000e-004
439,4.597000e-004,1.880000e-004
440,3.701000e-004,1.929000e-004
441,4.242000e-004,1.946000e-004
442,3.792000e-004,1.916000e-004
443,3.741000e-004,1.927000e-004
444,4.427000e-004,1.923000e-004
445,4.360000e-004,1.980000e-004
446,3.662000e-004,1.942000e-004
447,4.112000e-004,1.966000e-004
448,3.601000e-004,1.951000e-004
449,4.225000e-004,1.923000e-004
450,3.325000e-004,1.995000e-004
451,3.446000e-004,2.011000e-004
452,3.376000e-004,1.982000e-004
453,3.550000e-004,2.003000e-004
454,6.174000e-004,2.030000e-004
455,3.269000e-004,1.996000e-004
456,3.471000e-004,2.052000e-004
457,4.333000e-004,2.031000e-004
458,4.440000e-004,2.070000e-004
459,3.978000e-004,2.075000e-004
460,5.352000e-004,2.078000e-004
461,3.925000e-004,2.117000e-004
462,3.725000e-004,2.090000e-004
463,4.845000e-004,2.100000e-004
464,4.186000e-004,2.075000e-004
465,4.473000e-004,2.112000e-004
466,3.848000e-004,2.065000e-004
467,3.522000e-004,2.146000e-004
468,6.264000e-004,2.143000e-004
469,3.743000e-004,2.178000e-004
470,3.609000e-004,2.147000e-004
471,4.090000e-004,2.126000e-004
472,3.754000e-004,2.151000e-004
473,4.406000e-004,2.179000e-004
474,4.964000e-004,2.225000e-004
475,3.832000e-004,2.190000e-004
476,4.332000e-004,2.199000e-004
477,4.380000e-004,2.245000e-004
478,3.841000e-004,2.194000e-004
479,4.523000e-004,2.239000e-004
480,8.798000e-004,2.266000e-004
481,1.842700e-003,2.283000e-004
482,6.701000e-004,2.306000e-004
483,8.582000e-004,2.281000e-004
484,1.044600e-003,2.328000e-004
485,1.247600e-003,2.338000e-004
486,7.001000e-004,2.335000e-004
487,9.094000e-004,2.320000e-004
488,5.437800e-003,2.325000e-004
489,1.101800e-003,2.409000e-004
490,1.586400e-003,2.663000e-004
491,1.225000e-003,2.451000e-004
492,5.745000e-004,2.376000e-004
493,5.264000e-004,2.344000e-004
494,6.247000e-004,2.377000e-004
495,4.036000e-004,2.344000e-004
496,4.718000e-004,2.366000e-004
497,4.064000e-004,2.398000e-004
498,4.459000e-004,2.405000e-004
499,4.479000e-004,2.381000e-004
500,3.834000e-004,2.420000e-004
501,6.201000e-004,2.379000e-004
502,4.226000e-004,2.399000e-004
503,3.974000e-004,2.440000e-004
504,5.638000e-004,2.425000e-004
505,4.451000e-004,2.455000e-004
506,3.885000e-004,2.482000e-004
507,4.929000e-004,2.436000e-004
508,4.941000e-004,2.441000e-004
509,4.081000e-004,2.515000e-004
510,4.335000e-004,2.519000e-004
511,4.280000e-004,2.565000e-004
512,5.008000e-004,2.539000e-004
513,4.917000e-004,2.512000e-004
514,4.009000e-004,2.550000e-004
515,5.260000e-004,2.519000e-004
516,4.356000e-004,2.499000e-004
517,6.813000e-004,2.598000e-004
518,4.255000e-004,2.564000e-004
519,5.939000e-004,2.547000e-004
520,3.967000e-004,2.426000e-004
521,7.121000e-004,2.672000e-004
522,4.917000e-004,2.562000e-004
523,5.042000e-004,2.620000e-004
524,4.135000e-004,2.597000e-004
525,4.560000e-004,2.569000e-004
526,4.733000e-004,2.616000e-004
527,5.390000e-004,2.697000e-004
528,4.493000e-004,2.665000e-004
529,4.737000e-004,2.675000e-004
530,4.707000e-004,2.700000e-004
531,8.815000e-004,2.701000e-004
532,4.635000e-004,2.712000e-004
533,5.323000e-004,2.712000e-004
534,4.280000e-004,2.679000e-004
535,9.316000e-004,2.746000e-004
536,5.477000e-004,2.737000e-004
537,4.894000e-004,2.752000e-004
538,1.019200e-003,2.768000e-004
539,4.872000e-004,2.780000e-004
540,5.678000e-004,2.768000e-004
541,4.865000e-004,2.756000e-004
542,5.645000e-004,2.840000e-004
543,4.428000e-004,2.826000e-004
544,5.995000e-004,2.832000e-004
545,7.569000e-004,2.871000e-004
546,5.016000e-004,2.839000e-004
547,4.753000e-004,2.901000e-004
548,6.173000e-004,2.881000e-004
549,4.937000e-004,2.879000e-004
550,8.035000e-004,2.888000e-004
551,4.830000e-004,2.868000e-004
552,4.594000e-004,2.927000e-004
553,4.607000e-004,2.866000e-004
554,5.697000e-004,2.929000e-004
555,4.857000e-004,2.950000e-004
556,4.991000e-004,2.944000e-004
557,5.229000e-004,2.939000e-004
558,4.842000e-004,2.941000e-004
559,5.565000e-004,2.963000e-004
560,5.615000e-004,2.968000e-004
561,4.996000e-004,2.984000e-004
562,4.537000e-004,2.944000e-004
563,4.921000e-004,2.984000e-004
564,4.693000e-004,3.015000e-004
565,5.042000e-004,3.002000e-004
566,4.787000e-004,3.029000e-004
567,6.148000e-004,3.022000e-004
568,4.846000e-004,3.085000e-004
569,4.693000e-004,3.087000e-004
570,4.822000e-004,3.047000e-004
571,5.234000e-004,3.127000e-004
572,4.805000e-004,3.105000e-004
573,4.936000e-004,3.102000e-004
574,5.663000e-004,3.125000e-004
575,4.738000e-004,3.099000e-004
576,5.143000e-004,3.103000e-004
577,8.840000e-004,3.186000e-004
578,7.240000e-004,3.158000e-004
579,4.971000e-004,3.150000e-004
580,5.309000e-004,3.214000e-004
581,4.726000e-004,3.210000e-004
582,5.313000e-004,3.154000e-004
583,5.341000e-004,3.197000e-004
584,5.223000e-004,3.225000e-004
585,4.901000e-004,3.157000e-004
586,5.974000e-004,3.284000e-004
587,4.901000e-004,3.241000e-004
588,5.001000e-004,3.283000e-004
589,6.335000e-004,3.169000e-004
590,5.875000e-004,3.201000e-004
591,5.536000e-004,3.304000e-004
592,5.884000e-004,3.379000e-004
593,5.770000e-004,3.336000e-004
594,6.960000e-004,3.329000e-004
595,5.854000e-004,3.339000e-004
596,5.929000e-004,3.397000e-004
597,5.007000e-004,3.356000e-004
598,2.796200e-003,3.356000e-004
599,7.333000e-004,3.391000e-004
600,5.637000e-004,3.405000e-004
601,5.681000e-004,3.352000e-004
602,5.092000e-004,3.407000e-004
603,6.580000e-004,3.384000e-004
604,5.269000e-004,3.447000e-004
605,6.123000e-004,3.442000e-004
606,6.436000e-004,3.423000e-004
607,5.666000e-004,3.512000e-004
608,5.556000e-004,3.486000e-004
609,7.335000e-004,3.477000e-004
610,7.735000e-004,3.539000e-004
611,5.474000e-004,3.450000e-004
612,6.396000e-004,3.509000e-004
613,5.579000e-004,3.450000e-004
614,5.501000e-004,3.573000e-004
615,5.430000e-004,3.500000e-004
616,5.777000e-004,3.595000e-004
617,6.409000e-004,3.603000e-004
618,5.295000e-004,3.588000e-004
619,7.248000e-004,3.657000e-004
620,6.602000e-004,3.552000e-004
621,7.416000e-004,3.644000e-004
622,7.464000e-004,3.568000e-004
623,5.667000e-004,3.637000e-004
624,5.735000e-004,3.592000e-004
625,5.711000e-004,3.695000e-004
626,6.685000e-004,3.674000e-004
627,6.258000e-004,3.776000e-004
628,7.119000e-004,3.749000e-004
629,6.337000e-004,3.829000e-004
630,1.013200e-003,3.777000e-004
631,6.092000e-004,3.898000e-004
632,7.236000e-004,3.879000e-004
633,6.044000e-004,3.979000e-004
634,6.054000e-004,3.991000e-004
635,6.432000e-004,3.970000e-004
636,7.067000e-004,4.018000e-004
637,6.420000e-004,4.028000e-004
638,6.235000e-004,4.052000e-004
639,8.333000e-004,4.096000e-004
640,6.827000e-004,4.097000e-004
641,6.270000e-004,4.046000e-004
642,6.221000e-004,4.133000e-004
643,6.946000e-004,4.189000e-004
644,6.626000e-004,4.126000e-004
645,6.829000e-004,4.169000e-004
646,6.072000e-004,4.210000e-004
647,8.437000e-004,4.201000e-004
648,6.524000e-004,4.298000e-004
649,7.045000e-004,4.170000e-004
650,6.318000e-004,4.270000e-004
651,7.017000e-004,4.275000e-004
652,6.345000e-004,4.313000e-004
653,7.463000e-004,4.301000e-004
654,6.669000e-004,4.244000e-004
655,6.456000e-004,4.327000e-004
656,8.833000e-004,4.243000e-004
657,7.391000e-004,4.287000e-004
658,8.591000e-004,4.304000e-004
659,7.052000e-004,4.390000e-004
660,5.811400e-003,4.377000e-004
661,2.445900e-003,4.320000e-004
662,6.633000e-004,4.344000e-004
663,7.934000e-004,4.372000e-004
664,5.011600e-003,4.423000e-004
665,9.587000e-004,4.507000e-004
666,1.192700e-003,4.442000e-004
667,1.150000e-003,4.516000e-004
668,2.098200e-003,4.458000e-004
669,7.573000e-004,4.444000e-004
670,1.411800e-003,4.466000e-004
671,8.765000e-004,4.541000e-004
672,2.903800e-003,4.556000e-004
673,9.972000e-004,4.445000e-004
674,1.312200e-003,4.546000e-004
675,9.231000e-004,4.477000e-004
676,1.134300e-003,4.507000e-004
677,1.128900e-003,4.556000e-004
678,9.436000e-004,4.527000e-004
679,9.291000e-004,4.670000e-004
680,8.782000e-004,4.595000e-004
681,8.462000e-004,4.682000e-004
682,2.156900e-003,4.619000e-004
683,9.600000e-004,4.566000e-004
684,2.623400e-003,4.597000e-004
685,1.539100e-003,4.691000e-004
686,1.934000e-003,4.668000e-004
687,1.215600e-003,4.740000e-004
688,1.979800e-003,4.666000e-004
689,9.793000e-004,4.738000e-004
690,1.057500e-003,4.760000e-004
691,1.018600e-003,4.729000e-004
692,8.396000e-004,4.705000e-004
693,3.479900e-003,4.740000e-004
694,2.002700e-003,4.822000e-004
695,1.427600e-003,4.757000e-004
696,1.704900e-003,4.806000e-004
697,2.316000e-003,4.819000e-004
698,2.195300e-003,4.921000e-004
699,1.205300e-003,4.841000e-004
700,1.359300e-003,4.824000e-004
