N,worst(secs),best(secs)
178,4.230000e-005,2.579999e-005
179,1.030000e-004,2.780001e-005
180,6.009999e-005,2.770001e-005
181,4.450002e-005,2.799998e-005
182,1.218000e-004,2.899999e-005
183,6.339999e-005,2.889999e-005
184,4.320001e-005,2.810001e-005
185,4.680001e-005,2.839998e-005
186,7.640000e-005,2.960002e-005
187,1.001000e-004,3.050000e-005
188,4.889999e-005,3.070000e-005
189,7.710001e-005,2.989999e-005
190,8.740000e-005,3.070000e-005
191,4.519999e-005,3.040003e-005
192,1.233000e-004,3.220001e-005
193,1.398000e-004,3.319999e-005
194,5.330000e-005,3.249999e-005
195,1.791000e-004,3.219998e-005
196,1.773000e-004,3.160001e-005
197,5.750000e-005,3.279999e-005
198,1.103000e-004,3.259999e-005
199,1.178000e-004,3.420000e-005
200,4.990000e-005,3.350002e-005
201,1.111000e-004,3.420000e-005
202,1.163000e-004,3.480000e-005
203,5.810001e-005,3.380000e-005
204,1.322000e-004,3.359999e-005
205,8.890001e-005,3.550001e-005
206,4.450002e-005,3.519998e-005
207,8.609999e-005,3.620001e-005
208,6.779999e-005,3.690002e-005
209,6.399999e-005,3.669999e-005
210,1.394000e-004,3.760000e-005
211,1.260000e-004,3.810000e-005
212,4.839999e-005,3.790000e-005
213,1.381000e-004,3.630001e-005
214,4.195000e-004,3.719999e-005
215,5.089998e-005,3.909998e-005
216,8.819997e-005,4.049999e-005
217,5.910001e-005,3.879998e-005
218,5.730000e-005,3.870000e-005
219,1.908000e-004,4.129999e-005
220,5.150001e-005,3.990001e-005
221,1.216100e-003,4.119999e-005
222,2.612000e-004,4.180000e-005
223,1.066000e-004,4.340001e-005
224,1.059000e-004,4.170000e-005
225,6.540000e-005,4.369998e-005
226,1.750000e-004,4.359998e-005
227,1.209000e-004,4.440002e-005
228,9.359999e-005,4.630000e-005
229,6.230001e-005,4.379998e-005
230,1.389000e-004,4.370001e-005
231,1.003000e-004,4.540000e-005
232,7.040001e-005,4.509999e-005
233,1.755000e-004,4.520002e-005
234,1.210000e-004,4.570003e-005
235,8.920001e-005,4.709998e-005
236,1.291000e-004,4.760001e-005
237,1.462000e-004,4.720001e-005
238,9.940000e-005,4.789999e-005
239,7.210003e-005,4.770001e-005
240,1.284000e-004,4.869999e-005
241,6.789999e-005,4.990000e-005
242,1.025000e-004,4.849999e-005
243,7.500002e-005,5.060001e-005
