N,worst(secs),best(secs)
178,1.364000e-004,6.880000e-005
179,5.428000e-004,6.719999e-005
180,1.722000e-004,7.120002e-005
181,1.671000e-004,7.099999e-005
182,1.467000e-004,7.200000e-005
183,1.742000e-004,7.610000e-005
184,3.266000e-004,7.410001e-005
185,1.801000e-004,7.420001e-005
186,1.805000e-004,7.450001e-005
187,2.399000e-004,7.600000e-005
188,1.926000e-004,7.760001e-005
189,1.730000e-004,7.770001e-005
190,2.366000e-004,8.080000e-005
191,6.478000e-004,7.959999e-005
192,2.007000e-004,8.030000e-005
193,1.571000e-004,8.140001e-005
194,2.538000e-004,7.939999e-005
195,1.972000e-004,8.440000e-005
196,1.145000e-004,8.390000e-005
197,3.802000e-004,8.410000e-005
198,1.898000e-004,8.470000e-005
199,1.345000e-004,8.710002e-005
200,1.615000e-004,8.830000e-005
201,6.235000e-004,8.920001e-005
202,3.092000e-004,8.800000e-005
203,1.336000e-004,8.990002e-005
204,1.983000e-004,9.210000e-005
205,2.359000e-004,9.270001e-005
206,2.648000e-004,9.469999e-005
207,2.205000e-004,9.259998e-005
208,2.315000e-004,9.490000e-005
209,2.086000e-004,9.459999e-005
210,5.431000e-004,9.820002e-005
211,1.918000e-004,9.600000e-005
212,2.119000e-004,9.940000e-005
213,2.272000e-004,9.560000e-005
214,2.256000e-004,9.789999e-005
215,2.206000e-004,1.014000e-004
216,2.188000e-004,9.950000e-005
217,1.776000e-004,1.020000e-004
218,8.539000e-004,1.027000e-004
219,1.586900e-003,1.046000e-004
220,2.602000e-004,1.024000e-004
221,2.342000e-004,1.049000e-004
222,2.140000e-004,1.073000e-004
223,2.123000e-004,1.060000e-004
224,3.307000e-004,1.056000e-004
225,1.911000e-004,1.109000e-004
226,2.367000e-004,1.077000e-004
227,5.140000e-004,1.109000e-004
228,2.115000e-004,1.114000e-004
229,2.579000e-004,1.144000e-004
230,2.344000e-004,1.134000e-004
231,2.948000e-004,1.159000e-004
232,2.829000e-004,1.138000e-004
233,2.640000e-004,1.153000e-004
234,2.296000e-004,1.179000e-004
235,2.617000e-004,1.172000e-004
236,2.408000e-004,1.129000e-004
237,2.381000e-004,1.216000e-004
238,2.900000e-004,1.197000e-004
239,2.422000e-004,1.235000e-004
240,3.121000e-004,1.239000e-004
241,2.610000e-004,1.245000e-004
242,2.338000e-004,1.275000e-004
243,2.783000e-004,1.245000e-004
244,2.808000e-004,1.251000e-004
245,4.952000e-004,1.275000e-004
246,3.591000e-004,1.296000e-004
247,2.919000e-004,1.301000e-004
248,2.864000e-004,1.270000e-004
249,2.576000e-004,1.278000e-004
250,3.560000e-004,1.345000e-004
251,2.812000e-004,1.319000e-004
252,3.821000e-004,1.315000e-004
253,2.712000e-004,1.367000e-004
254,2.684000e-004,1.364000e-004
255,3.223000e-004,1.391000e-004
256,2.678000e-004,1.354000e-004
257,2.607000e-004,1.409000e-004
258,3.061000e-004,1.412000e-004
259,3.102000e-004,1.439000e-004
260,2.922000e-004,1.434000e-004
261,3.102000e-004,1.392000e-004
262,2.685000e-004,1.447000e-004
263,2.705000e-004,1.458000e-004
264,2.855000e-004,1.440000e-004
265,3.111000e-004,1.478000e-004
266,2.896000e-004,1.436000e-004
267,1.082400e-003,1.516000e-004
268,5.335000e-004,1.554000e-004
269,1.108900e-003,1.544000e-004
270,5.996000e-004,1.565000e-004
271,4.065000e-004,1.468000e-004
272,4.337000e-004,1.566000e-004
273,2.713100e-003,1.711000e-004
274,3.507300e-003,1.571000e-004
275,8.379000e-004,2.188000e-004
276,5.862000e-004,2.229000e-004
277,1.178700e-003,2.196000e-004
278,6.617000e-004,2.367000e-004
279,6.648000e-004,2.308000e-004
280,1.905900e-003,1.772000e-004
281,1.179200e-003,2.280000e-004
282,4.333800e-003,2.504000e-004
283,7.406000e-004,2.477000e-004
284,5.824000e-004,1.718000e-004
285,1.134200e-003,1.800000e-004
286,3.590000e-004,1.695000e-004
287,6.843000e-004,1.730000e-004
288,3.218000e-004,1.737000e-004
289,3.240000e-004,1.775000e-004
290,3.337000e-004,1.756000e-004
291,3.117000e-004,1.778000e-004
292,3.119000e-004,1.772000e-004
293,4.232000e-004,1.821000e-004
294,3.077000e-004,1.798000e-004
295,3.345000e-004,1.814000e-004
296,4.618000e-004,1.753000e-004
297,3.548000e-004,1.847000e-004
298,3.716000e-004,1.812000e-004
299,3.813000e-004,1.872000e-004
300,3.546000e-004,1.853000e-004
301,3.382000e-004,1.888000e-004
302,3.815000e-004,1.831000e-004
303,3.309000e-004,1.908000e-004
304,3.938000e-004,1.858000e-004
305,4.374000e-004,1.875000e-004
306,3.877000e-004,1.918000e-004
307,3.452000e-004,1.952000e-004
308,5.087000e-004,1.872000e-004
309,4.856000e-004,1.957000e-004
310,5.530000e-004,1.998000e-004
311,9.523000e-004,1.993000e-004
312,3.828000e-004,1.972000e-004
313,7.436000e-004,2.042000e-004
314,4.072000e-004,2.001000e-004
315,4.060000e-004,2.021000e-004
316,3.768000e-004,2.044000e-004
317,5.061000e-004,2.100000e-004
318,4.580000e-004,2.101000e-004
319,1.011300e-003,2.134000e-004
320,5.259000e-004,2.164000e-004
321,5.285000e-004,2.148000e-004
322,4.278000e-004,2.058000e-004
323,3.719000e-004,2.090000e-004
324,3.974000e-004,2.112000e-004
325,9.519000e-004,2.198000e-004
326,7.151000e-004,2.102000e-004
327,9.404000e-004,2.205000e-004
328,4.004000e-004,2.169000e-004
329,4.807000e-004,2.226000e-004
330,3.995000e-004,2.236000e-004
331,3.715000e-004,2.264000e-004
332,4.622000e-004,2.274000e-004
333,3.942000e-004,2.293000e-004
334,5.299000e-004,2.280000e-004
335,4.143000e-004,2.250000e-004
336,4.135000e-004,2.307000e-004
337,3.976000e-004,2.310000e-004
338,5.240000e-004,2.293000e-004
339,4.255000e-004,2.328000e-004
340,5.145000e-004,2.372000e-004
341,6.967000e-004,2.417000e-004
342,8.143000e-004,2.381000e-004
343,5.689000e-004,2.451000e-004
344,1.126300e-003,2.418000e-004
345,7.245000e-004,2.462000e-004
346,1.447500e-003,2.454000e-004
347,7.942000e-004,2.456000e-004
348,4.492000e-004,2.428000e-004
349,4.022000e-004,2.493000e-004
350,7.924000e-004,2.524000e-004
351,6.210000e-004,2.515000e-004
352,5.908000e-004,2.503000e-004
353,6.346000e-004,2.451000e-004
354,6.479000e-004,2.570000e-004
355,1.397500e-003,2.623000e-004
356,6.734000e-004,2.557000e-004
357,8.032000e-004,2.637000e-004
358,5.874000e-004,2.572000e-004
359,7.850000e-004,2.628000e-004
360,8.360000e-004,2.708000e-004
361,9.096000e-004,2.685000e-004
362,7.921000e-004,2.724000e-004
363,5.969000e-004,2.684000e-004
364,6.574000e-004,2.701000e-004
365,5.677000e-004,2.735000e-004
366,6.608000e-004,2.739000e-004
367,5.942000e-004,2.703000e-004
368,5.606000e-004,2.781000e-004
369,5.093000e-004,2.745000e-004
370,5.260000e-004,2.677000e-004
371,5.610000e-004,2.732000e-004
372,6.957000e-004,2.839000e-004
373,4.728000e-004,2.736000e-004
374,8.642000e-004,2.720000e-004
375,6.041000e-004,2.803000e-004
376,8.040000e-004,2.838000e-004
377,5.025000e-004,2.891000e-004
378,5.907000e-004,2.934000e-004
379,5.063000e-004,2.867000e-004
380,7.421000e-004,2.916000e-004
381,5.002000e-004,2.916000e-004
382,5.194000e-004,2.927000e-004
383,5.671000e-004,2.993000e-004
384,4.892000e-004,2.943000e-004
385,9.924000e-004,2.998000e-004
386,5.548000e-004,2.995000e-004
387,5.076000e-004,3.048000e-004
388,5.440000e-004,3.023000e-004
389,5.567000e-004,3.066000e-004
390,5.136000e-004,3.101000e-004
391,6.187000e-004,3.103000e-004
392,5.312000e-004,3.066000e-004
393,5.878000e-004,3.137000e-004
394,5.155000e-004,3.108000e-004
395,5.879000e-004,3.124000e-004
396,5.475000e-004,3.131000e-004
397,5.608000e-004,3.164000e-004
398,5.335000e-004,3.104000e-004
399,5.478000e-004,3.126000e-004
400,5.804000e-004,3.229000e-004
401,5.596000e-004,3.222000e-004
402,7.812000e-004,3.224000e-004
403,5.698000e-004,3.278000e-004
404,5.983000e-004,3.288000e-004
405,6.065000e-004,3.289000e-004
406,6.126000e-004,3.347000e-004
407,5.304000e-004,3.290000e-004
408,6.281000e-004,3.346000e-004
409,5.860000e-004,3.349000e-004
410,5.569000e-004,3.427000e-004
411,6.823000e-004,3.406000e-004
412,5.697000e-004,3.406000e-004
413,5.964000e-004,3.388000e-004
414,5.837000e-004,3.424000e-004
415,7.127000e-004,3.483000e-004
416,6.140000e-004,3.454000e-004
417,5.486000e-004,3.508000e-004
418,5.526000e-004,3.509000e-004
419,1.445400e-003,3.562000e-004
420,6.051000e-004,3.506000e-004
421,6.283000e-004,3.588000e-004
422,5.684000e-004,3.513000e-004
423,5.768000e-004,3.524000e-004
424,6.183000e-004,3.599000e-004
425,6.416000e-004,3.634000e-004
426,1.086800e-003,3.525000e-004
427,6.631000e-004,3.556000e-004
428,6.189000e-004,3.615000e-004
429,6.425000e-004,3.687000e-004
430,7.007000e-004,3.647000e-004
431,6.566000e-004,3.716000e-004
432,6.409000e-004,3.765000e-004
433,7.165000e-004,3.798000e-004
434,6.129000e-004,3.749000e-004
435,6.535000e-004,3.812000e-004
436,7.062000e-004,3.693000e-004
437,5.837000e-004,3.827000e-004
438,6.035000e-004,3.788000e-004
439,6.937000e-004,3.798000e-004
440,6.220000e-004,3.779000e-004
441,6.407000e-004,3.902000e-004
442,6.619000e-004,3.890000e-004
443,6.636000e-004,3.890000e-004
444,6.672000e-004,3.917000e-004
445,7.800000e-004,3.894000e-004
446,6.709000e-004,3.924000e-004
447,6.292000e-004,3.966000e-004
448,7.140000e-004,4.020000e-004
449,1.072900e-003,3.968000e-004
450,6.262000e-004,3.959000e-004
451,5.814000e-004,4.019000e-004
452,6.506000e-004,3.903000e-004
453,6.474000e-004,4.027000e-004
454,6.961000e-004,4.089000e-004
455,6.809000e-004,4.076000e-004
456,6.670000e-004,4.056000e-004
457,7.819000e-004,4.162000e-004
458,7.930000e-004,4.159000e-004
459,7.393000e-004,4.200000e-004
460,7.135000e-004,4.181000e-004
461,6.723000e-004,4.127000e-004
462,7.413000e-004,4.214000e-004
463,6.240000e-004,4.204000e-004
464,7.002000e-004,4.255000e-004
465,6.310000e-004,4.305000e-004
466,8.194000e-004,4.306000e-004
467,7.590000e-004,4.283000e-004
468,7.760000e-004,4.356000e-004
469,8.297000e-004,4.366000e-004
470,1.007200e-003,4.346000e-004
471,8.154000e-004,4.416000e-004
472,6.873000e-004,4.401000e-004
473,6.856000e-004,4.380000e-004
474,7.799000e-004,4.373000e-004
475,7.477000e-004,4.397000e-004
476,8.385000e-004,4.526000e-004
477,6.969000e-004,4.460000e-004
478,8.213000e-004,4.565000e-004
479,7.848000e-004,4.483000e-004
480,6.952000e-004,4.611000e-004
481,8.618000e-004,4.600000e-004
482,8.258000e-004,4.330000e-004
483,8.071000e-004,4.600000e-004
484,8.043000e-004,4.492000e-004
485,7.186000e-004,4.696000e-004
486,6.787000e-004,4.739000e-004
487,8.328000e-004,4.641000e-004
488,8.266000e-004,4.677000e-004
489,1.119000e-003,4.748000e-004
490,7.117000e-004,4.718000e-004
491,7.718000e-004,4.708000e-004
492,7.563000e-004,4.742000e-004
493,8.859000e-004,4.743000e-004
494,8.327000e-004,4.691000e-004
495,7.282000e-004,4.797000e-004
496,9.353000e-004,4.801000e-004
497,8.448000e-004,4.847000e-004
498,9.235000e-004,4.750000e-004
499,8.406000e-004,4.888000e-004
500,9.166000e-004,4.908000e-004
501,8.285000e-004,4.916000e-004
502,1.141700e-003,4.892000e-004
503,1.083000e-003,4.918000e-004
504,8.724000e-004,5.024000e-004
505,9.078000e-004,5.024000e-004
506,8.808000e-004,5.017000e-004
507,9.857000e-004,4.992000e-004
508,8.725000e-004,5.063000e-004
509,9.449000e-004,4.985000e-004
510,8.326000e-004,5.047000e-004
511,8.066000e-004,5.018000e-004
512,8.233000e-004,5.099000e-004
513,8.026000e-004,5.121000e-004
514,8.427000e-004,5.271000e-004
515,8.812000e-004,5.181000e-004
516,1.006500e-003,5.213000e-004
517,1.961200e-003,5.298000e-004
518,1.033100e-003,5.319000e-004
519,1.542600e-003,5.165000e-004
520,1.029400e-003,5.349000e-004
521,1.171100e-003,5.642000e-004
522,1.136300e-003,5.347000e-004
523,1.120700e-003,5.442000e-004
524,1.147800e-003,5.445000e-004
525,1.089900e-003,5.409000e-004
526,1.007800e-003,5.320000e-004
527,1.058200e-003,5.471000e-004
528,8.359000e-004,5.503000e-004
529,1.041500e-003,5.444000e-004
530,9.678000e-004,5.500000e-004
531,1.134300e-003,5.507000e-004
532,9.961000e-004,5.516000e-004
533,1.192400e-003,5.577000e-004
534,9.415000e-004,5.518000e-004
535,9.364000e-004,5.406000e-004
536,9.213000e-004,5.578000e-004
537,8.711000e-004,5.685000e-004
538,1.070600e-003,5.578000e-004
