N,worst(secs),best(secs)
331,2.899999e-005,2.530008e-005
332,4.710001e-005,2.529984e-005
333,5.850010e-005,2.510007e-005
334,5.930010e-005,2.589985e-005
335,4.600012e-005,2.560019e-005
336,3.260002e-005,2.579996e-005
337,1.619998e-004,2.599997e-005
338,1.231001e-004,2.610008e-005
339,6.080000e-005,2.609985e-005
340,4.029996e-005,2.619997e-005
341,1.164000e-004,2.619997e-005
342,4.419987e-005,2.659997e-005
343,3.200001e-005,2.640020e-005
344,3.320002e-005,2.679997e-005
345,7.599988e-005,2.649985e-005
346,5.779997e-005,2.690009e-005
347,4.089996e-005,2.679997e-005
348,4.420010e-005,2.729986e-005
349,5.769986e-005,2.709986e-005
350,9.890017e-005,2.739998e-005
351,4.229997e-005,2.719997e-005
352,3.289990e-005,2.759998e-005
353,1.868000e-004,2.749986e-005
354,5.830009e-005,2.730009e-005
355,3.559981e-005,2.729986e-005
356,3.720005e-005,2.779998e-005
357,8.899998e-005,2.769986e-005
358,8.270005e-005,2.839998e-005
359,3.609993e-005,2.809986e-005
360,3.430014e-005,2.830010e-005
361,1.314001e-004,2.830010e-005
362,5.330006e-005,2.819998e-005
363,3.579981e-005,2.810010e-005
364,5.630008e-005,2.879999e-005
365,1.182000e-004,2.879999e-005
366,3.610016e-005,2.889987e-005
367,5.479995e-005,2.869987e-005
368,3.549992e-005,2.859998e-005
369,8.530007e-005,2.919999e-005
370,5.420018e-005,2.870010e-005
371,4.040007e-005,2.910011e-005
372,1.644001e-004,2.919999e-005
373,5.100016e-005,2.910011e-005
374,3.680005e-005,2.979999e-005
375,5.539996e-005,2.939999e-005
376,6.200001e-005,3.000000e-005
377,6.840006e-005,3.000000e-005
378,3.609993e-005,2.979999e-005
379,1.435999e-004,3.029988e-005
380,1.534000e-004,3.020000e-005
381,4.500011e-005,3.040000e-005
382,6.540003e-005,2.969988e-005
383,5.530007e-005,3.070012e-005
384,4.399987e-005,3.040000e-005
385,4.570000e-005,3.060000e-005
386,1.778002e-004,3.080000e-005
387,1.012001e-004,3.100000e-005
388,5.070004e-005,3.089989e-005
389,1.349999e-004,3.100000e-005
390,8.379994e-005,3.149989e-005
391,4.040007e-005,3.109989e-005
392,4.240009e-005,3.120000e-005
393,7.639988e-005,3.130012e-005
394,4.160008e-005,3.129989e-005
395,3.740005e-005,3.180001e-005
396,1.224999e-004,3.169989e-005
397,4.309998e-005,3.220001e-005
398,5.630008e-005,3.149989e-005
399,8.450006e-005,3.220001e-005
400,5.710009e-005,3.230013e-005
401,1.910999e-004,3.220001e-005
402,3.940007e-005,3.220001e-005
