N,worst(secs),best(secs)
178,8.099992e-005,7.269997e-005
179,1.606001e-004,7.359986e-005
180,9.220000e-005,7.459987e-005
181,1.778000e-004,7.379986e-005
182,1.944001e-004,7.539988e-005
183,1.274999e-004,7.700012e-005
184,1.867998e-004,7.770001e-005
185,1.210000e-004,7.820013e-005
186,1.846000e-004,7.779989e-005
187,2.114999e-004,7.970002e-005
188,1.562999e-004,8.090003e-005
189,1.701000e-004,7.819990e-005
190,1.548999e-004,8.179992e-005
191,1.649000e-004,8.180016e-005
192,2.011999e-004,8.360017e-005
193,1.496000e-004,8.099992e-005
194,1.938001e-004,8.330005e-005
195,1.967999e-004,8.599996e-005
196,1.600001e-004,8.590007e-005
197,1.918999e-004,8.690008e-005
198,2.308001e-004,8.669985e-005
199,1.730002e-004,8.789985e-005
200,1.292999e-004,8.910010e-005
201,1.882999e-004,9.020022e-005
202,1.677000e-004,9.129988e-005
203,1.838999e-004,8.970010e-005
204,1.774000e-004,9.209989e-005
205,1.908001e-004,8.930010e-005
206,1.637000e-004,9.549991e-005
207,1.706001e-004,9.390013e-005
208,1.962001e-004,9.460002e-005
209,1.871001e-004,9.490014e-005
210,2.335000e-004,9.730016e-005
211,2.246001e-004,9.900006e-005
212,1.188999e-004,1.002999e-004
213,2.267000e-004,9.789993e-005
214,2.046002e-004,1.002999e-004
215,5.577002e-004,1.013000e-004
216,2.554001e-004,1.005000e-004
217,2.482000e-004,1.051002e-004
218,3.064000e-004,1.034001e-004
219,2.902001e-004,1.045999e-004
220,2.491002e-004,1.046001e-004
221,2.464000e-004,1.082001e-004
222,2.079001e-004,1.057999e-004
223,2.198999e-004,1.081000e-004
224,3.441002e-004,1.082001e-004
225,4.127000e-004,1.098998e-004
226,3.024000e-004,1.123000e-004
227,7.594000e-004,1.125000e-004
228,2.357999e-004,1.145001e-004
229,2.478000e-004,1.124002e-004
230,2.776000e-004,1.138002e-004
231,3.187999e-004,1.146002e-004
232,3.088000e-004,1.147999e-004
233,4.466001e-004,1.182999e-004
234,3.366000e-004,1.158000e-004
235,2.259999e-004,1.184000e-004
236,5.168000e-004,1.200000e-004
237,2.319000e-004,1.205001e-004
238,3.083998e-004,1.218999e-004
239,2.654002e-004,1.198000e-004
240,2.513002e-004,1.233001e-004
241,1.967000e-004,1.240000e-004
242,2.502999e-004,1.232000e-004
243,2.470000e-004,1.258999e-004
244,2.932001e-004,1.288999e-004
245,2.550001e-004,1.280000e-004
246,2.656002e-004,1.284999e-004
247,3.187000e-004,1.307998e-004
248,2.545000e-004,1.287998e-004
249,2.636001e-004,1.328001e-004
250,3.154001e-004,1.329000e-004
251,9.562999e-004,1.368001e-004
252,1.019800e-003,1.382001e-004
253,3.067998e-004,1.312001e-004
254,2.311000e-004,1.373999e-004
255,3.392000e-004,1.376001e-004
256,2.480000e-004,1.375000e-004
257,2.848001e-004,1.361000e-004
258,2.760000e-004,1.400001e-004
259,2.821998e-004,1.409000e-004
260,2.603000e-004,1.421000e-004
261,2.484000e-004,1.426998e-004
262,2.643999e-004,1.431000e-004
263,2.580001e-004,1.447999e-004
264,2.541002e-004,1.470000e-004
265,4.775000e-004,1.477001e-004
266,3.289001e-004,1.483001e-004
267,3.004000e-004,1.505001e-004
268,2.577000e-004,1.480998e-004
269,2.776999e-004,1.500999e-004
270,2.684002e-004,1.518000e-004
271,2.563000e-004,1.518000e-004
272,3.002002e-004,1.528000e-004
273,2.703001e-004,1.546999e-004
274,2.933999e-004,1.573998e-004
275,2.843998e-004,1.552000e-004
276,2.629000e-004,1.586000e-004
277,2.734000e-004,1.599002e-004
278,3.161002e-004,1.554000e-004
279,2.788000e-004,1.598001e-004
280,2.757001e-004,1.608999e-004
281,3.366999e-004,1.635000e-004
282,3.114000e-004,1.614001e-004
283,2.793001e-004,1.664001e-004
284,3.437998e-004,1.655000e-004
285,2.984998e-004,1.651000e-004
286,3.213000e-004,1.697000e-004
287,3.124001e-004,1.689000e-004
288,3.648999e-004,1.703999e-004
289,3.140999e-004,1.695000e-004
290,3.192001e-004,1.755999e-004
291,3.326000e-004,1.754002e-004
292,9.678002e-004,1.778000e-004
293,4.954999e-004,1.772000e-004
294,3.376999e-004,1.783001e-004
295,3.056999e-004,1.780000e-004
296,3.799000e-004,1.798000e-004
297,3.271000e-004,1.808000e-004
298,6.589999e-004,1.826000e-004
299,6.149001e-004,1.846000e-004
300,3.395001e-004,1.848000e-004
301,5.681000e-004,1.817001e-004
302,3.221000e-004,1.846999e-004
303,5.707999e-004,1.866000e-004
304,3.696999e-004,1.855001e-004
305,3.616998e-004,1.886000e-004
306,3.000998e-004,1.902001e-004
307,4.330999e-004,1.934001e-004
308,4.067002e-004,1.948001e-004
309,6.484000e-004,1.930001e-004
310,3.518001e-004,1.938001e-004
311,3.394000e-004,1.947999e-004
312,4.046999e-004,1.952001e-004
313,4.299001e-004,1.988001e-004
314,3.240001e-004,2.025999e-004
315,3.293999e-004,2.025000e-004
316,4.453000e-004,2.042002e-004
317,3.489000e-004,2.045000e-004
318,3.602002e-004,2.090000e-004
319,4.058001e-004,2.123001e-004
320,3.518001e-004,2.138999e-004
321,3.666000e-004,2.136000e-004
322,4.560000e-004,2.170999e-004
323,6.132999e-004,2.164000e-004
324,3.847000e-004,2.176000e-004
325,3.530001e-004,2.194000e-004
326,3.974000e-004,2.201002e-004
327,3.791000e-004,2.220001e-004
328,3.819000e-004,2.220999e-004
329,7.813999e-004,2.209002e-004
330,4.075000e-004,2.255000e-004
331,4.441999e-004,2.253000e-004
332,4.093000e-004,2.287000e-004
333,4.123000e-004,2.299000e-004
334,3.859000e-004,2.274001e-004
335,4.194002e-004,2.315000e-004
336,4.195999e-004,2.323000e-004
337,4.007001e-004,2.345000e-004
338,4.700001e-004,2.348002e-004
339,3.821000e-004,2.343999e-004
340,4.330000e-004,2.397001e-004
341,3.976999e-004,2.394998e-004
342,4.802002e-004,2.390998e-004
343,4.030999e-004,2.422000e-004
344,6.466999e-004,2.423001e-004
345,1.222700e-003,2.453001e-004
346,9.927000e-004,2.468000e-004
347,8.089000e-004,2.543000e-004
348,5.452000e-004,2.476000e-004
349,8.243001e-004,2.532001e-004
350,1.024500e-003,2.512999e-004
351,2.178200e-003,2.585000e-004
352,3.066500e-003,2.571999e-004
353,1.334800e-003,2.541002e-004
354,4.376001e-004,2.554001e-004
355,1.161300e-003,2.563000e-004
356,4.156001e-004,2.581000e-004
357,4.113000e-004,2.614001e-004
358,4.747000e-004,2.609000e-004
359,4.383000e-004,2.612001e-004
360,3.692000e-004,2.627999e-004
361,4.465000e-004,2.654002e-004
362,7.199000e-004,2.673001e-004
363,4.608999e-004,2.679999e-004
364,5.136002e-004,2.685001e-004
365,4.985000e-004,2.707001e-004
366,5.055999e-004,2.684002e-004
367,4.584999e-004,2.720999e-004
368,4.566999e-004,2.738000e-004
369,5.449001e-004,2.765998e-004
370,6.412000e-004,2.754000e-004
371,4.867001e-004,2.774000e-004
372,6.388000e-004,2.830001e-004
373,6.225000e-004,2.807998e-004
