N,worst(secs),best(secs)
178,9.889994e-005,5.390006e-005
179,1.379999e-004,5.230005e-005
180,9.400002e-005,5.359994e-005
181,1.839998e-004,5.270005e-005
182,1.177001e-004,5.649985e-005
183,1.351000e-004,5.559996e-005
184,1.659000e-004,5.639996e-005
185,8.939998e-005,5.550007e-005
186,1.424002e-004,5.859998e-005
187,1.007998e-004,5.869986e-005
188,1.760002e-004,5.729985e-005
189,9.720004e-005,5.999999e-005
190,1.238000e-004,6.070011e-005
191,1.077000e-004,5.950010e-005
192,1.483001e-004,5.749986e-005
193,1.017998e-004,6.129988e-005
194,2.562001e-004,6.249989e-005
195,1.095000e-004,6.400002e-005
196,2.092000e-004,6.240001e-005
197,1.160000e-004,6.420002e-005
198,1.481001e-004,6.500003e-005
199,1.125999e-004,6.480003e-005
200,1.596999e-004,6.629992e-005
201,1.179001e-004,6.559980e-005
202,3.496001e-004,6.489991e-005
203,1.482000e-004,6.840006e-005
204,1.048001e-004,6.759982e-005
205,1.312001e-004,6.720005e-005
206,1.130002e-004,7.109996e-005
207,2.025999e-004,6.980007e-005
208,1.180002e-004,6.860006e-005
209,3.111002e-004,7.029995e-005
210,1.746998e-004,7.309997e-005
211,1.445999e-004,7.180008e-005
212,2.427001e-004,7.460010e-005
213,1.516999e-004,7.480010e-005
214,1.543001e-004,7.279986e-005
215,2.105001e-004,7.569999e-005
216,1.315002e-004,7.660012e-005
217,1.870999e-004,7.289997e-005
218,2.102000e-004,7.810001e-005
219,1.309002e-004,7.870002e-005
220,3.092999e-004,7.670000e-005
221,1.695000e-004,7.899990e-005
222,1.427999e-004,7.990003e-005
223,3.076000e-004,8.110004e-005
224,1.316001e-004,8.099992e-005
225,2.291999e-004,7.960014e-005
226,2.308998e-004,8.039991e-005
227,1.440002e-004,8.230004e-005
228,1.704001e-004,8.630008e-005
229,2.295999e-004,8.420018e-005
230,1.526999e-004,8.430006e-005
231,1.854000e-004,8.490006e-005
232,3.375001e-004,8.909986e-005
233,2.579000e-004,8.930010e-005
234,1.562999e-004,8.879998e-005
235,1.826000e-004,8.870009e-005
236,1.792000e-004,9.099999e-005
237,1.852000e-004,9.229989e-005
238,1.843001e-004,8.719997e-005
239,1.925998e-004,9.280001e-005
240,2.996000e-004,9.270012e-005
241,2.927000e-004,9.549991e-005
242,3.202001e-004,9.320001e-005
243,1.971000e-004,9.530014e-005
244,1.343999e-004,9.529991e-005
245,2.019999e-004,9.740004e-005
246,6.825000e-004,9.989995e-005
247,3.187999e-004,9.919982e-005
248,2.157001e-004,9.929994e-005
249,1.979999e-004,1.011000e-004
250,1.856999e-004,9.270012e-005
251,3.209999e-004,1.007998e-004
252,2.079001e-004,1.015000e-004
253,2.005000e-004,1.024001e-004
254,2.009999e-004,1.036001e-004
255,2.436000e-004,1.023000e-004
256,2.076000e-004,1.041000e-004
257,2.346002e-004,1.067000e-004
258,2.061999e-004,1.067000e-004
259,2.022001e-004,1.087000e-004
260,2.357000e-004,1.096001e-004
261,3.642000e-004,1.086001e-004
262,2.582001e-004,1.105000e-004
263,2.116000e-004,1.132002e-004
264,3.023001e-004,1.084001e-004
265,2.023999e-004,1.121000e-004
266,8.647998e-004,1.571001e-004
267,1.411600e-003,1.182000e-004
268,3.487000e-004,1.166000e-004
269,2.371001e-004,1.117999e-004
270,2.210001e-004,1.139001e-004
271,2.182999e-004,1.160000e-004
272,2.442999e-004,1.195001e-004
273,2.106000e-004,1.217001e-004
274,2.446000e-004,1.220000e-004
275,2.343000e-004,1.204000e-004
276,2.405001e-004,1.238000e-004
277,2.212999e-004,1.221001e-004
278,2.367001e-004,1.244000e-004
279,3.287999e-004,1.261998e-004
280,2.331999e-004,1.249001e-004
281,2.153001e-004,1.272000e-004
282,2.681001e-004,1.242999e-004
283,2.756000e-004,1.284999e-004
284,2.210001e-004,1.288000e-004
285,2.456000e-004,1.262999e-004
286,2.710999e-004,1.313000e-004
287,2.631999e-004,1.320001e-004
288,2.820001e-004,1.327000e-004
289,1.058200e-003,1.378001e-004
290,2.720000e-004,1.343000e-004
291,2.512001e-004,1.365999e-004
292,4.788998e-004,1.421000e-004
293,3.060000e-004,1.359000e-004
294,2.490000e-004,1.421000e-004
295,2.747001e-004,1.396001e-004
296,4.000000e-004,1.390001e-004
297,3.388999e-004,1.409000e-004
298,7.223999e-004,1.447999e-004
299,3.974999e-004,1.409000e-004
300,3.090000e-004,1.415999e-004
301,2.534001e-004,1.454002e-004
302,3.351001e-004,1.466000e-004
303,3.706000e-004,1.450002e-004
304,4.232000e-004,1.415000e-004
305,2.783001e-004,1.437000e-004
306,3.059001e-004,1.496000e-004
307,2.792999e-004,1.504000e-004
308,2.530999e-004,1.526000e-004
309,3.056000e-004,1.538000e-004
310,3.273000e-004,1.520999e-004
311,3.177999e-004,1.538999e-004
312,3.722000e-004,1.521001e-004
313,2.769001e-004,1.545001e-004
314,3.259000e-004,1.592999e-004
315,2.921000e-004,1.562000e-004
316,3.491999e-004,1.570000e-004
317,3.180001e-004,1.617000e-004
318,2.939999e-004,1.617002e-004
319,4.260000e-004,1.647000e-004
320,4.389999e-004,1.612001e-004
321,2.635000e-004,1.652001e-004
322,3.307001e-004,1.665000e-004
323,2.835002e-004,1.623000e-004
324,4.354001e-004,1.720001e-004
325,3.292002e-004,1.671000e-004
326,5.976001e-004,1.679999e-004
327,6.529000e-004,1.715999e-004
328,4.660001e-004,1.743000e-004
329,4.091000e-004,1.721000e-004
330,3.357001e-004,1.719000e-004
331,4.171000e-004,1.724001e-004
332,3.367001e-004,1.729000e-004
333,5.478000e-004,1.760998e-004
334,2.857998e-004,1.786002e-004
335,3.889999e-004,1.734998e-004
336,3.215000e-004,1.751999e-004
337,3.201999e-004,1.831001e-004
338,3.436001e-004,1.748002e-004
339,3.378000e-004,1.806000e-004
340,6.904001e-004,1.823001e-004
341,2.887999e-004,1.821001e-004
342,3.000000e-004,1.820999e-004
343,3.446001e-004,1.850999e-004
344,3.217000e-004,1.838000e-004
345,4.075002e-004,1.862000e-004
346,3.684000e-004,1.824000e-004
347,5.088001e-004,1.888999e-004
348,3.215000e-004,1.945000e-004
349,3.244001e-004,1.890999e-004
350,5.075000e-004,1.945000e-004
351,3.102000e-004,1.969000e-004
352,3.182001e-004,1.918999e-004
353,3.801000e-004,1.932001e-004
354,3.509000e-004,1.975999e-004
355,3.414000e-004,1.999000e-004
356,7.322999e-004,2.042998e-004
357,3.792001e-004,1.999999e-004
358,3.328000e-004,1.988001e-004
359,3.319001e-004,2.039999e-004
360,4.453000e-004,2.061999e-004
361,3.892998e-004,2.070998e-004
362,3.982000e-004,2.042002e-004
363,3.571000e-004,2.039999e-004
364,3.602002e-004,2.112000e-004
365,6.833000e-004,2.106000e-004
366,3.414999e-004,2.058002e-004
367,5.250000e-004,2.130999e-004
368,6.845000e-004,2.152000e-004
369,4.542000e-004,2.179998e-004
370,8.307998e-004,2.198999e-004
371,7.329001e-004,2.261000e-004
372,4.513999e-004,2.160999e-004
373,9.012001e-004,2.261000e-004
374,7.170001e-004,2.236001e-004
375,5.818000e-004,2.238001e-004
376,6.074000e-004,2.249002e-004
377,1.750400e-003,2.382998e-004
378,2.011000e-003,2.277999e-004
379,1.085000e-003,2.345000e-004
380,6.122000e-004,2.252001e-004
381,3.763998e-004,2.287000e-004
382,4.886999e-004,2.312001e-004
383,5.826999e-004,2.325000e-004
384,4.341998e-004,2.401001e-004
385,4.981000e-004,2.345000e-004
386,4.915001e-004,2.399001e-004
387,4.284000e-004,2.386000e-004
388,3.817000e-004,2.386000e-004
389,3.851999e-004,2.373999e-004
390,4.346999e-004,2.429001e-004
391,3.769002e-004,2.390000e-004
392,4.713000e-004,2.442000e-004
393,3.850001e-004,2.394002e-004
394,4.353002e-004,2.434999e-004
395,4.326000e-004,2.506000e-004
396,4.334000e-004,2.498999e-004
397,4.104001e-004,2.448000e-004
398,4.033998e-004,2.495002e-004
399,4.942999e-004,2.444999e-004
400,5.073000e-004,2.565000e-004
401,5.206000e-004,2.534001e-004
402,4.274999e-004,2.537000e-004
403,7.147000e-004,2.537002e-004
404,4.338000e-004,2.569000e-004
405,6.274001e-004,2.493998e-004
406,4.338000e-004,2.593000e-004
407,5.707000e-004,2.599999e-004
408,4.976999e-004,2.637999e-004
409,4.723000e-004,2.655000e-004
410,4.770001e-004,2.622998e-004
411,4.288999e-004,2.639000e-004
412,5.341999e-004,2.649000e-004
413,4.918000e-004,2.672998e-004
414,5.581998e-004,2.696998e-004
415,5.528000e-004,2.706000e-004
416,4.107000e-004,2.672998e-004
417,4.880000e-004,2.705001e-004
418,4.548000e-004,2.663000e-004
419,5.247002e-004,2.772000e-004
420,5.772000e-004,2.788999e-004
421,4.862999e-004,2.721001e-004
422,4.884000e-004,2.812999e-004
423,4.578000e-004,2.828001e-004
424,4.404001e-004,2.828001e-004
425,9.695999e-004,2.859002e-004
426,6.736000e-004,2.891999e-004
427,4.898000e-004,2.863000e-004
428,1.089700e-003,2.899000e-004
429,5.268999e-004,2.846001e-004
430,1.118100e-003,2.969000e-004
431,6.291000e-004,2.855000e-004
432,6.178999e-004,2.907999e-004
433,4.858000e-004,2.925999e-004
434,4.928000e-004,2.953000e-004
435,4.721999e-004,2.964002e-004
436,4.854002e-004,2.979999e-004
437,8.131000e-004,2.949999e-004
438,9.615999e-004,3.042000e-004
439,4.932999e-004,3.000998e-004
440,5.246999e-004,3.020000e-004
441,4.884999e-004,3.070000e-004
442,5.484000e-004,3.052999e-004
443,8.969998e-004,3.116999e-004
444,4.598999e-004,3.113002e-004
445,4.417000e-004,3.073001e-004
446,5.057999e-004,3.106999e-004
447,4.978001e-004,3.128999e-004
448,5.896001e-004,3.153000e-004
449,5.238000e-004,3.098000e-004
450,8.208002e-004,3.192001e-004
451,5.325000e-004,3.179999e-004
452,5.522000e-004,3.221000e-004
453,6.555000e-004,3.235999e-004
454,5.984998e-004,3.161000e-004
455,5.893002e-004,3.235000e-004
456,5.417999e-004,3.243999e-004
457,5.624001e-004,3.334002e-004
458,5.657000e-004,3.309001e-004
459,6.063001e-004,3.310998e-004
460,6.478000e-004,3.232001e-004
461,8.014999e-004,3.345001e-004
462,7.265999e-004,3.287001e-004
463,5.772000e-004,3.360000e-004
464,5.317000e-004,3.264998e-004
465,5.643000e-004,3.459000e-004
466,5.079000e-004,3.394999e-004
467,5.719999e-004,3.451000e-004
468,1.049100e-003,3.366999e-004
469,5.933000e-004,3.374000e-004
470,5.127001e-004,3.430001e-004
471,5.671999e-004,3.535000e-004
