N,worst(secs),best(secs)
361,6.303000e-004,2.451001e-004
362,4.156001e-004,2.473001e-004
363,4.407000e-004,2.479998e-004
364,4.536000e-004,2.518001e-004
365,4.344999e-004,2.491002e-004
366,4.604999e-004,2.522001e-004
367,4.350999e-004,2.543998e-004
368,1.238300e-003,2.591999e-004
369,4.773200e-003,2.601000e-004
370,3.814300e-003,2.591000e-004
371,4.963998e-004,2.595000e-004
372,4.423000e-004,2.573999e-004
373,4.299001e-004,2.583000e-004
374,5.228000e-004,2.617000e-004
375,4.423999e-004,2.649999e-004
376,5.228000e-004,2.669999e-004
377,4.312999e-004,2.665001e-004
378,6.939000e-004,2.664998e-004
379,4.234002e-004,2.712000e-004
380,4.668999e-004,2.683999e-004
381,4.164998e-004,2.752999e-004
382,4.554000e-004,2.718999e-004
383,4.954000e-004,2.752000e-004
384,6.581000e-004,2.778000e-004
385,5.423001e-004,2.780999e-004
386,4.739999e-004,2.808999e-004
387,4.348999e-004,2.794000e-004
388,5.429001e-004,2.838999e-004
389,4.276999e-004,2.843000e-004
390,5.523998e-004,2.881999e-004
391,5.635999e-004,2.847002e-004
392,4.850999e-004,2.890001e-004
393,4.350999e-004,2.865999e-004
394,4.797999e-004,2.910001e-004
395,4.781999e-004,2.875000e-004
396,5.154000e-004,2.928001e-004
397,7.859000e-004,2.970002e-004
398,4.749000e-004,2.983999e-004
399,5.045999e-004,2.991001e-004
400,4.749000e-004,3.009001e-004
401,4.924000e-004,2.988002e-004
402,5.328001e-004,3.028000e-004
403,4.537001e-004,3.010000e-004
404,5.582001e-004,3.064000e-004
405,4.319001e-004,3.086000e-004
406,4.706001e-004,3.055001e-004
407,5.204000e-004,3.086999e-004
408,5.548000e-004,3.122000e-004
409,7.044000e-004,3.130999e-004
410,5.419001e-004,3.146001e-004
411,5.628001e-004,3.122999e-004
412,5.476000e-004,3.145000e-004
413,5.285998e-004,3.177002e-004
414,6.537000e-004,3.141998e-004
415,5.347999e-004,3.195000e-004
416,6.426999e-004,3.219000e-004
417,5.589002e-004,3.211000e-004
418,5.532000e-004,3.255000e-004
419,4.871001e-004,3.273999e-004
420,6.131001e-004,3.300000e-004
421,5.808000e-004,3.258002e-004
422,5.838999e-004,3.322002e-004
423,4.903998e-004,3.302000e-004
424,5.680001e-004,3.344000e-004
425,5.524000e-004,3.350999e-004
426,6.109001e-004,3.402000e-004
427,5.550000e-004,3.399001e-004
428,5.953000e-004,3.385001e-004
429,6.065001e-004,3.323001e-004
430,5.190999e-004,3.436999e-004
431,5.679999e-004,3.388999e-004
432,4.932000e-004,3.475000e-004
433,6.468999e-004,3.426000e-004
434,5.752000e-004,3.466001e-004
435,5.886001e-004,3.505999e-004
436,6.017000e-004,3.465000e-004
437,6.113001e-004,3.499000e-004
438,6.099001e-004,3.555999e-004
439,6.011000e-004,3.545999e-004
440,6.337001e-004,3.601001e-004
441,7.714001e-004,3.598002e-004
442,6.760000e-004,3.581999e-004
443,6.975001e-004,3.642000e-004
444,6.388000e-004,3.655001e-004
445,6.593000e-004,3.672000e-004
446,6.434000e-004,3.610002e-004
447,6.587000e-004,3.668000e-004
448,5.375999e-004,3.669001e-004
449,7.261999e-004,3.720000e-004
450,5.993000e-004,3.648000e-004
451,6.591999e-004,3.734000e-004
452,6.789998e-004,3.756001e-004
453,6.206001e-004,3.764001e-004
454,7.257999e-004,3.753002e-004
455,8.222000e-004,3.812001e-004
456,7.056000e-004,3.805000e-004
457,6.045999e-004,3.854001e-004
458,9.716002e-004,3.832001e-004
459,9.240001e-004,3.853999e-004
460,6.301000e-004,3.865000e-004
461,7.416001e-004,3.907999e-004
462,7.225999e-004,3.938999e-004
463,6.920001e-004,3.964999e-004
464,6.388999e-004,3.958999e-004
465,7.886998e-004,3.992000e-004
466,5.741001e-004,4.002000e-004
467,8.209001e-004,3.986999e-004
468,7.136001e-004,4.013001e-004
469,7.349001e-004,4.020000e-004
470,6.926002e-004,4.029002e-004
471,6.005000e-004,4.087000e-004
472,5.553002e-004,4.068001e-004
473,6.881000e-004,4.125999e-004
474,7.175000e-004,4.129000e-004
475,7.449999e-004,4.145000e-004
476,7.930000e-004,4.168001e-004
477,7.946999e-004,4.197999e-004
478,7.102001e-004,4.177999e-004
479,6.560001e-004,4.227001e-004
480,7.334000e-004,4.177000e-004
481,7.055001e-004,4.219001e-004
482,7.562998e-004,4.242000e-004
483,7.529000e-004,4.258000e-004
484,7.394000e-004,4.312999e-004
485,8.124001e-004,4.278000e-004
486,7.239000e-004,4.308999e-004
