1,0
2,0
2,0
3,0
3,0
3,0
4,0
4,0
4,0
4,0
5,0
5,0
5,0
5,0
5,0
6,0
6,0
6,0
6,0
6,0
6,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0.001
15,0
15,0
15,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
18,0.001
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
19,0.002
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
20,0.002
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
21,0.001
21,0.001
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
22,0.004
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
23,0.003
23,0.001
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
24,0.008
24,0.001
24,0.001
24,0
24,0
24,0
24,0
24,0
24,0
24,0
25,0.027
25,0.002
25,0
25,0
25,0.001
25,0
25,0
25,0
25,0
25,0
26,0.047
26,0.006
26,0.001
26,0.001
26,0
26,0
26,0
26,0
26,0
26,0
27,0.098
27,0.004
27,0.002
27,0.001
27,0
27,0
27,0
27,0
27,0
27,0
28,0.125
28,0.003
28,0.003
28,0
28,0
28,0
28,0
28,0
28,0
28,0
29,0.098
29,0
29,0.001
29,0.001
29,0.001
29,0
29,0
29,0
29,0
29,0
30,0.063
30,0.009
30,0.006
30,0.001
30,0.001
30,0
30,0.001
30,0
30,0.001
30,0
31,0.108
31,0.06
31,0.02
31,0.005
31,0.002
31,0.002
31,0.001
31,0
31,0
31,0.001
32,0.068
32,0.015
32,0.008
32,0.005
32,0.003
32,0
32,0.001
32,0
32,0
32,0.001
33,0.324
33,0.096
33,0.014
33,0.002
33,0.001
33,0.001
33,0
33,0.001
33,0
33,0
34,0.483
34,0.076
34,0.017
34,0.005
34,0.005
34,0.002
34,0.002
34,0.001
34,0.001
34,0.002
35,2.866
35,0.382
35,0.01
35,0.002
35,0.004
35,0.003
35,0
35,0.002
35,0.002
35,0
36,1.393
36,0.408
36,0.026
36,0.022
36,0.004
36,0.006
36,0.003
36,0.001
36,0.001
36,0.003
37,13.38
37,0.281
37,0.308
37,0.007
37,0.052
37,0.003
37,0.002
37,0.001
37,0.004
37,0.001
38,7.883
38,0.401
38,0.036
38,0.031
38,0.006
38,0.005
38,0.012
38,0.005
38,0.002
38,0.001
39,18.718
39,0.558
39,0.084
39,0.049
39,0.01
39,0.007
39,0.005
39,0.002
39,0.005
39,0.002
40,126.931
40,0.631
40,0.06
40,0.009
40,0.017
40,0.059
40,0.004
40,0.003
40,0.004
40,0.002
41,6.763
41,1.433
41,0.25
41,0.056
41,0.059
41,0.007
41,0.012
41,0.005
41,0.003
41,0.003
42,21.893
42,1.359
42,0.465
42,0.162
42,0.081
42,0.01
42,0.013
42,0.006
42,0.004
42,0.005
43,39.493
43,2.351
43,0.224
43,0.227
43,0.017
43,0.017
43,0.014
43,0.011
43,0.005
43,0.003
44,144.167
44,15.004
44,0.207
44,0.183
44,0.023
44,0.02
44,0.008
44,0.008
44,0.004
44,0.004
45,56.043
45,6.877
45,0.243
45,0.051
45,0.055
45,0.028
45,0.022
45,0.011
45,0.008
45,0.037
46,1054.22
46,4.069
46,0.214
46,0.05
46,0.195
46,0.038
46,0.026
46,0.007
46,0.006
46,0.012
47,675.524
47,16.033
47,2.363
47,0.052
47,0.045
47,0.105
47,0.022
47,0.006
47,0.008
47,0.02
48,585.658
48,8.385
48,4.831
48,0.217
48,0.131
48,0.154
48,0.01
48,0.028
48,0.01
48,0.009
49,419.776
49,123.754
49,0.852
49,0.185
49,0.228
49,0.039
49,0.083
49,0.065
49,0.007
49,0.01
50,4135.05
50,36.034
50,5.724
50,0.461
50,0.065
50,0.257
50,0.128
50,0.023
50,0.021
50,0.017
