1,0
2,0
2,0
3,0
3,0
3,0
4,0
4,0
4,0
4,0
5,0
5,0
5,0
5,0
5,0
6,0
6,0
6,0
6,0
6,0
6,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
8,0
8,0
8,0
8,0
8,0.008
8,0
8,0
8,0.001
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
11,0
11,0
11,0
11,0
11,0.001
11,0
11,0
11,0
11,0
11,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0.001
12,0
12,0
12,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
14,0
14,0
14,0
14,0.001
14,0
14,0
14,0
14,0
14,0
14,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
17,0
17,0.001
17,0
17,0.001
17,0
17,0
17,0
17,0
17,0
17,0
18,0.001
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
19,0.002
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
20,0.001
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
21,0.001
21,0.002
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
22,0.003
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
23,0.003
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
24,0.01
24,0.002
24,0.001
24,0
24,0.001
24,0
24,0
24,0
24,0
24,0
25,0.026
25,0.002
25,0
25,0
25,0
25,0
25,0
25,0
25,0
25,0
26,0.052
26,0.006
26,0.002
26,0
26,0
26,0
26,0
26,0
26,0
26,0
27,0.104
27,0.006
27,0.002
27,0.002
27,0.001
27,0.001
27,0.001
27,0
27,0
27,0
28,0.123
28,0.003
28,0.004
28,0.001
28,0
28,0
28,0
28,0
28,0
28,0
29,0.114
29,0.007
29,0.003
29,0.002
29,0
29,0
29,0
29,0.001
29,0.001
29,0
30,0.058
30,0.009
30,0.006
30,0.001
30,0.001
30,0
30,0
30,0
30,0.001
30,0
31,0.119
31,0.054
31,0.019
31,0.005
31,0.003
31,0.003
31,0.001
31,0.001
31,0.002
31,0
32,0.083
32,0.014
32,0.01
32,0.006
32,0.004
32,0.002
32,0.001
32,0
32,0.001
32,0.001
33,0.33
33,0.094
33,0.012
33,0.002
33,0.002
33,0
33,0
33,0.001
33,0
33,0.001
34,0.485
34,0.075
34,0.016
34,0.006
34,0.005
34,0.003
34,0.004
34,0.001
34,0.002
34,0.002
35,2.638
35,0.405
35,0.012
35,0.003
35,0.006
35,0.002
35,0.003
35,0.002
35,0.003
35,0
36,1.334
36,0.398
36,0.029
36,0.024
36,0.005
36,0.007
36,0.003
36,0.001
36,0
36,0.002
37,13.304
37,0.312
37,0.285
37,0.006
37,0.047
37,0.004
37,0.002
37,0.001
37,0.004
37,0.002
38,7.678
38,0.445
38,0.039
38,0.048
38,0.007
38,0.005
38,0.015
38,0.005
38,0.003
38,0.001
39,20.461
39,0.615
39,0.1
39,0.061
39,0.011
39,0.008
39,0.005
39,0.003
39,0.007
39,0.003
40,138.895
40,0.705
40,0.079
40,0.017
40,0.018
40,0.069
40,0.005
40,0.004
40,0.004
40,0.002
41,7.398
41,1.514
41,0.271
41,0.06
41,0.07
41,0.006
41,0.013
41,0.006
41,0.005
41,0.005
42,23.985
42,1.466
42,0.517
42,0.193
42,0.097
42,0.011
42,0.014
42,0.007
42,0.005
42,0.006
43,51.465
43,3.52
43,0.355
43,0.325
43,0.029
43,0.035
43,0.021
43,0.015
43,0.008
43,0.005
44,160.07
44,16.855
44,0.251
44,0.223
44,0.029
44,0.032
44,0.009
44,0.009
44,0.004
44,0.004
45,60.357
45,7.593
45,0.263
45,0.056
45,0.069
45,0.031
45,0.037
45,0.023
45,0.008
45,0.047
