1,0
2,0
2,0
3,0
3,0
3,0
4,0
4,0
4,0
4,0
5,0
5,0
5,0
5,0
5,0
6,0
6,0
6,0
6,0
6,0
6,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
10,0
10,0.001
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
13,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0.001
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
19,0.001
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
20,0.002
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
22,0.003
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
23,0.006
23,0.001
23,0.001
23,0
23,0
23,0
23,0
23,0
23,0
23,0
24,0.012
24,0.001
24,0
24,0
24,0
24,0.001
24,0
24,0
24,0
24,0
25,0.009
25,0.001
25,0.001
25,0
25,0
25,0
25,0
25,0
25,0
25,0
26,0.012
26,0.002
26,0.001
26,0.001
26,0
26,0.001
26,0
26,0.001
26,0
26,0
27,0.015
27,0.009
27,0
27,0.003
27,0
27,0
27,0
27,0
27,0
27,0
28,0.018
28,0.01
28,0.003
28,0.001
28,0
28,0
28,0
28,0
28,0
28,0
29,0.09
29,0.001
29,0.005
29,0.001
29,0
29,0.001
29,0
29,0.001
29,0.001
29,0.001
30,0.059
30,0.01
30,0.004
30,0.002
30,0.001
30,0
30,0
30,0.001
30,0
30,0
31,0.341
31,0.045
31,0.011
31,0.001
31,0.003
31,0.001
31,0
31,0
31,0
31,0
32,0.576
32,0.058
32,0.005
32,0.005
32,0.002
32,0.002
32,0.001
32,0.001
32,0
32,0
33,0.512
33,0.049
33,0.008
33,0.003
33,0.005
33,0.001
33,0.002
33,0.002
33,0
33,0.001
34,6.018
34,0.247
34,0.007
34,0.01
34,0.003
34,0.001
34,0.004
34,0.001
34,0.002
34,0.001
35,5.927
35,0.023
35,0.01
35,0.016
35,0.004
35,0.002
35,0.001
35,0.003
35,0.001
35,0.001
36,9.11
36,0.215
36,0.04
36,0.01
36,0.004
36,0.002
36,0.002
36,0.001
36,0.001
36,0.001
37,5.131
37,0.572
37,0.185
37,0.015
37,0.006
37,0.006
37,0.004
37,0.002
37,0.001
37,0.001
38,9.282
38,0.15
38,0.029
38,0.032
38,0.006
38,0.006
38,0.004
38,0.002
38,0.006
38,0.005
39,69.735
39,0.805
39,0.011
39,0.032
39,0.02
39,0.005
39,0.004
39,0.003
39,0.004
39,0.003
40,22.607
40,0.977
40,0.133
40,0.03
40,0.017
40,0.008
40,0.007
40,0.009
40,0.005
40,0.002
41,68.627
41,1.231
41,0.251
41,0.036
41,0.007
41,0.006
41,0.01
41,0.002
41,0.001
41,0.003
42,147.194
42,1.144
42,0.33
42,0.034
42,0.02
42,0.078
42,0.018
42,0.011
42,0.003
42,0.006
43,35.09
43,2.998
43,0.231
43,0.088
43,0.023
43,0.024
43,0.011
43,0.008
43,0.004
43,0.001
44,156.345
44,1.683
44,0.298
44,0.062
44,0.063
44,0.12
44,0.004
44,0.008
44,0.007
44,0.005
45,99.23
45,7.629
45,0.908
45,0.069
45,0.029
45,0.031
45,0.037
45,0.017
45,0.013
45,0.003
46,541.913
46,3.121
46,0.413
46,0.138
46,0.427
46,0.028
46,0.013
46,0.012
46,0.019
46,0.01
47,153.805
47,35.409
47,0.505
47,0.332
47,0.487
47,0.045
47,0.026
47,0.009
47,0.008
47,0.007
48,965.439
48,14.503
48,0.733
48,0.286
48,0.059
48,0.03
48,0.05
48,0.062
48,0.008
48,0.009
49,4280.36
49,18.988
49,1.738
49,0.359
49,0.032
49,0.121
49,0.068
49,0.023
49,0.015
49,0.013
50,6594.1
50,19.867
50,2.778
50,1.102
50,0.138
50,0.049
50,0.051
50,0.024
50,0.017
50,0.024
